"","Early.Adopter","Fearful","Careful","Stubborn","Influencer","Uninterested","Homo.Economicus","Cluster8"
"pattern_37443",13,11,9,9,21,15,15,11
"pattern_37446",12,10,16,12,12,4,12,12
"pattern_37449",10,10,12,10,14,12,10,8
"pattern_37452",14,12,8,12,22,22,12,14
"pattern_37465",10,10,16,12,14,8,8,10
"pattern_37466",12,10,16,14,10,8,6,10
"pattern_37480",11,11,13,11,13,7,9,7
"pattern_37485",14,8,14,10,12,12,6,12
"pattern_37539",18,14,10,10,24,16,16,14
"pattern_37542",12,10,10,8,18,14,10,8
"pattern_37548",13,11,7,7,21,15,13,11
"pattern_37558",14,8,6,6,22,20,10,12
"pattern_37561",16,12,8,12,22,22,12,16
"pattern_37567",11,15,19,15,13,7,17,13
"pattern_37573",12,8,8,10,18,14,10,10
"pattern_37581",20,14,10,12,22,18,14,20
"pattern_37592",12,10,16,14,12,8,6,8
"pattern_37596",12,14,20,16,12,6,12,14
"pattern_37604",15,11,13,13,15,13,7,11
"pattern_37612",13,7,11,9,15,9,9,11
"pattern_37620",15,11,9,11,17,13,11,15
"pattern_37627",18,14,12,14,22,18,14,18
"pattern_37632",8,8,14,12,10,10,6,8
"pattern_37640",15,9,5,5,21,17,13,13
"pattern_37661",15,11,11,11,19,15,11,15
"pattern_37663",18,14,10,12,24,16,14,16
"pattern_37676",9,11,13,11,13,9,11,7
"pattern_37685",16,8,10,8,20,12,8,14
"pattern_37688",18,16,10,12,22,20,16,16
"pattern_37694",11,15,21,17,11,9,11,15
"pattern_37697",20,14,8,12,24,18,14,14
"pattern_37703",12,14,20,16,8,8,14,14
"pattern_37707",18,16,10,12,24,20,20,16
"pattern_37717",16,14,10,14,26,18,16,14
"pattern_37720",18,12,10,12,22,20,14,18
"pattern_37729",11,13,15,11,13,11,13,9
"pattern_37742",12,14,10,10,22,22,12,16
"pattern_37744",12,10,16,12,10,4,12,12
"pattern_37750",15,9,13,11,13,11,9,11
"pattern_37758",10,14,18,16,8,8,12,12
"pattern_37763",16,14,8,10,20,18,18,14
"pattern_37772",12,6,8,6,18,10,10,6
"pattern_37778",10,14,14,12,20,16,12,16
"pattern_37796",12,10,10,10,18,14,12,10
"pattern_37802",12,10,16,12,14,8,8,12
"pattern_37832",10,4,10,8,14,12,4,8
"pattern_37893",18,12,10,14,22,18,14,16
"pattern_37927",12,16,12,12,22,20,14,16
"pattern_37929",16,12,12,12,16,14,12,14
"pattern_37935",16,12,12,12,20,16,12,18
"pattern_37937",18,12,12,12,22,18,12,18
"pattern_37952",16,10,6,8,20,18,14,14
"pattern_37964",18,12,10,12,20,16,12,14
"pattern_37972",16,12,10,12,24,16,14,14
"pattern_37974",14,12,12,12,16,16,14,14
"pattern_37990",11,9,15,11,13,5,11,11
"pattern_37992",18,10,6,10,22,20,16,14
"pattern_38007",9,13,17,15,11,11,11,7
"pattern_38036",13,11,17,15,11,9,7,11
"pattern_38044",13,9,7,7,19,15,11,11
"pattern_38055",8,12,18,14,10,6,10,8
"pattern_38069",14,14,10,12,26,20,14,16
"pattern_38076",12,10,8,8,16,14,12,12
"pattern_38097",16,12,10,10,20,14,14,14
"pattern_38105",15,7,7,5,21,13,11,13
"pattern_38107",16,14,10,12,22,20,14,14
"pattern_38112",12,6,8,6,16,10,8,8
"pattern_38115",18,8,6,8,18,14,10,14
"pattern_38119",13,5,7,3,17,11,7,11
"pattern_38124",18,18,12,14,26,20,20,18
"pattern_38126",20,12,8,12,22,20,14,18
"pattern_38128",15,7,9,11,21,11,7,11
"pattern_38133",16,16,18,16,14,10,16,18
"pattern_38160",16,8,8,8,20,14,8,14
"pattern_38171",10,10,16,12,12,4,10,8
"pattern_38186",22,14,8,12,22,16,14,16
"pattern_38190",12,10,14,12,12,12,8,10
"pattern_38204",19,11,9,11,21,11,11,13
"pattern_38208",12,16,14,12,22,20,14,18
"pattern_38209",14,10,14,10,14,8,8,14
"pattern_38214",16,18,12,14,22,20,18,16
"pattern_38217",18,12,6,10,22,22,16,16
"pattern_38218",14,10,10,10,20,16,10,10
"pattern_38222",8,12,18,16,12,10,10,10
"pattern_38255",14,12,18,14,12,10,10,12
"pattern_38261",10,10,16,12,12,10,10,10
"pattern_38265",10,10,16,12,10,8,8,10
"pattern_38269",18,14,8,10,22,20,16,18
"pattern_38271",16,8,4,6,24,18,10,12
"pattern_38277",10,12,14,10,12,14,12,12
"pattern_38281",12,18,22,18,8,12,14,16
"pattern_38283",17,11,11,9,19,13,11,15
"pattern_38304",16,14,12,12,20,16,16,16
"pattern_38309",14,10,8,6,18,16,10,14
"pattern_38312",14,6,8,6,18,12,8,12
"pattern_38319",17,15,11,13,19,15,15,17
"pattern_38320",16,14,10,14,24,22,14,16
"pattern_38327",18,16,10,12,24,18,18,16
"pattern_38367",12,14,20,16,12,4,12,12
"pattern_38368",10,12,18,14,12,10,8,12
"pattern_38369",16,14,10,12,20,18,12,16
"pattern_38379",20,14,10,12,22,20,18,18
"pattern_38389",14,8,14,10,14,6,8,10
"pattern_38392",10,10,8,10,18,14,12,6
"pattern_38400",15,9,7,7,19,15,11,11
"pattern_38403",14,16,10,12,20,16,14,16
"pattern_38411",16,12,8,10,20,16,16,12
"pattern_38415",16,12,8,10,22,16,12,14
"pattern_38425",12,8,8,8,18,10,10,10
"pattern_38434",17,15,15,17,17,19,15,15
"pattern_38439",12,10,14,12,16,8,10,14
"pattern_38461",12,6,10,8,18,12,6,10
"pattern_38473",15,9,9,9,21,13,13,11
"pattern_38475",18,16,12,12,24,18,18,16
"pattern_38484",17,9,5,7,19,13,11,13
"pattern_38512",22,14,10,14,26,18,16,16
"pattern_38519",16,12,10,12,22,18,16,14
"pattern_38525",18,8,4,8,22,16,14,12
"pattern_38558",16,12,8,10,24,18,14,16
"pattern_38576",10,12,18,16,10,10,10,10
"pattern_38592",14,10,10,10,18,14,12,12
"pattern_38599",15,9,9,7,17,13,11,11
"pattern_38600",16,16,10,14,26,22,16,16
"pattern_38605",10,12,18,14,8,6,10,12
"pattern_38618",14,14,12,14,22,18,14,18
"pattern_38633",11,17,23,19,7,11,13,15
"pattern_38646",18,10,6,10,22,18,10,14
"pattern_38674",8,14,18,16,10,8,12,6
"pattern_38683",9,11,17,13,11,7,9,7
"pattern_38694",20,12,8,10,22,16,14,16
"pattern_38712",16,12,6,10,24,18,14,12
"pattern_38716",14,8,6,8,22,18,14,12
"pattern_38730",18,16,10,12,24,20,16,18
"pattern_38733",16,14,8,12,20,18,16,14
"pattern_38778",10,8,12,10,16,12,8,8
"pattern_38779",11,15,19,15,11,7,17,11
"pattern_38781",14,14,8,10,24,16,18,14
"pattern_38784",20,14,10,10,24,20,16,16
"pattern_38795",17,9,7,7,21,17,11,15
"pattern_38807",18,14,12,12,22,16,16,16
"pattern_38821",16,14,8,10,24,18,16,16
"pattern_38837",12,14,12,12,18,14,14,12
"pattern_38851",8,14,20,16,10,8,12,10
"pattern_38856",11,11,15,13,13,11,11,7
"pattern_38866",10,16,20,16,10,10,16,10
"pattern_38871",14,12,14,14,18,14,12,12
"pattern_38875",14,10,8,8,20,14,8,12
"pattern_38891",16,12,8,10,24,20,14,14
"pattern_38896",18,10,6,8,24,18,14,12
"pattern_38901",18,14,12,12,22,18,16,18
"pattern_38918",11,11,17,13,15,7,9,11
"pattern_38921",8,10,16,12,10,6,10,10
"pattern_38927",18,14,10,10,22,16,16,14
"pattern_38933",11,13,19,15,11,11,9,15
"pattern_38935",18,16,10,12,22,18,16,18
"pattern_38946",16,14,8,12,24,22,10,16
"pattern_38947",14,14,18,16,14,14,16,18
"pattern_38952",14,10,8,8,18,14,12,12
"pattern_38956",9,11,17,15,9,11,7,13
"pattern_38977",16,10,6,10,20,18,14,14
"pattern_38980",14,10,12,10,14,14,8,10
"pattern_38984",11,9,9,11,19,15,11,9
"pattern_38996",10,12,14,12,16,16,12,10
"pattern_39000",18,12,8,10,28,22,16,18
"pattern_39007",14,12,12,12,16,12,16,16
"pattern_39013",16,12,6,8,20,16,14,12
"pattern_39041",12,6,10,8,16,14,10,8
"pattern_39095",10,10,14,10,12,8,8,6
"pattern_39129",16,10,6,6,24,16,12,14
"pattern_39134",9,9,13,11,15,13,9,9
"pattern_39189",18,12,8,10,26,16,14,16
"pattern_39194",15,11,9,9,21,17,13,15
"pattern_39201",18,10,6,6,22,18,16,14
"pattern_39217",18,12,6,10,22,18,14,16
"pattern_39225",11,7,9,7,15,11,9,7
"pattern_39226",16,12,6,10,26,18,16,12
"pattern_39245",16,10,4,8,26,22,14,16
"pattern_39247",10,12,12,10,16,12,14,8
"pattern_39270",13,11,11,11,17,15,13,13
"pattern_39271",13,13,13,15,19,15,15,13
"pattern_39273",15,11,9,9,19,13,13,15
"pattern_39275",10,6,8,4,18,12,10,8
"pattern_39283",16,14,8,10,22,20,18,18
"pattern_39293",11,11,11,9,15,9,11,9
"pattern_39307",13,3,7,7,17,11,5,9
"pattern_39313",18,10,8,8,22,14,14,14
"pattern_39319",17,15,13,15,13,15,13,17
"pattern_39336",10,10,12,12,14,12,8,8
"pattern_39378",15,9,15,11,13,7,9,13
"pattern_39391",16,14,14,14,16,14,12,14
"pattern_39392",10,14,20,16,10,10,10,12
"pattern_39399",18,14,10,10,22,20,18,16
"pattern_39409",14,8,6,6,22,18,8,10
"pattern_39414",10,12,18,14,10,10,10,12
"pattern_39425",11,5,7,5,19,15,7,7
"pattern_39450",19,11,11,11,19,15,11,17
"pattern_39454",18,18,12,14,22,20,18,18
"pattern_39461",18,14,12,14,22,18,14,16
"pattern_39463",14,10,8,10,22,18,14,12
"pattern_39466",10,6,8,6,16,12,8,6
"pattern_39474",18,14,8,10,24,18,18,18
"pattern_39477",12,16,20,18,12,12,14,12
"pattern_39495",8,12,16,12,12,10,12,10
"pattern_39503",15,11,13,13,19,9,9,13
"pattern_39505",14,12,6,8,20,16,16,12
"pattern_39508",16,14,10,10,20,20,16,14
"pattern_39517",18,8,8,10,20,14,8,14
"pattern_39521",13,9,7,7,17,13,9,7
"pattern_39522",17,11,9,11,21,15,13,15
"pattern_39535",18,10,4,8,22,18,14,14
"pattern_39538",19,11,9,9,21,15,11,17
"pattern_39546",9,13,19,15,11,7,13,11
"pattern_39558",13,11,9,9,19,13,11,11
"pattern_39560",18,14,8,10,24,20,14,14
"pattern_39572",14,8,6,8,20,12,12,10
"pattern_39590",12,18,18,16,14,6,18,12
"pattern_39595",20,14,8,12,24,20,16,14
"pattern_39604",16,14,8,10,22,18,16,16
"pattern_39614",20,16,10,14,24,22,16,18
"pattern_39618",10,14,20,16,10,10,12,12
"pattern_39625",18,10,10,10,18,14,10,16
"pattern_39628",16,10,6,10,22,18,14,12
"pattern_39636",9,11,17,13,9,9,5,11
"pattern_39639",10,12,18,14,8,8,10,10
"pattern_39646",18,16,10,12,24,22,20,18
"pattern_39696",14,10,6,8,26,18,14,14
"pattern_39706",14,10,10,10,22,18,12,16
"pattern_39718",18,12,6,10,26,20,16,14
"pattern_39724",14,8,14,10,14,8,10,16
"pattern_39734",10,10,8,8,20,14,10,8
"pattern_39735",16,14,10,12,20,18,16,18
"pattern_39750",10,10,16,12,12,4,12,12
"pattern_39759",14,14,12,12,16,14,16,12
"pattern_39771",8,8,12,10,16,10,6,6
"pattern_39795",14,8,10,8,20,12,10,10
"pattern_39800",16,12,8,10,22,18,16,14
"pattern_39818",12,6,12,10,18,8,6,8
"pattern_39826",16,10,8,10,24,16,14,14
"pattern_39847",18,14,10,12,24,20,16,18
"pattern_39851",14,10,14,12,14,10,10,16
"pattern_39865",13,11,9,9,19,11,13,9
"pattern_39883",15,11,11,9,15,11,11,11
"pattern_39886",10,10,16,12,12,10,10,10
"pattern_39895",11,9,13,13,13,11,9,9
"pattern_39908",16,14,12,12,22,16,14,16
"pattern_39942",14,12,10,12,24,18,10,14
"pattern_39943",16,16,10,12,22,18,18,14
"pattern_39945",16,10,8,8,18,12,12,14
"pattern_39950",16,14,10,10,22,14,16,14
"pattern_39967",20,12,6,10,26,20,18,14
"pattern_39970",14,14,10,12,20,16,16,18
"pattern_39972",12,12,14,12,16,12,12,8
"pattern_40007",12,12,10,10,16,12,12,10
"pattern_40020",9,15,21,17,7,7,13,9
"pattern_40043",16,14,10,12,24,20,16,14
"pattern_40047",15,9,11,11,17,13,9,13
"pattern_40055",20,14,8,10,22,22,18,16
"pattern_40078",16,12,10,10,18,12,10,14
"pattern_40096",18,12,8,10,24,20,16,16
"pattern_40099",14,10,10,8,22,14,12,14
"pattern_40110",16,8,14,12,14,10,8,12
"pattern_40117",10,6,6,4,20,14,10,8
"pattern_40127",12,14,20,16,10,6,16,14
"pattern_40143",14,6,8,8,20,16,10,8
"pattern_40146",10,4,10,6,14,8,8,6
"pattern_40159",7,13,19,15,9,9,13,9
"pattern_40160",18,16,10,12,22,18,16,16
"pattern_40170",16,14,8,12,24,22,14,14
"pattern_40171",12,18,22,18,10,12,18,16
"pattern_40182",16,14,10,12,22,18,16,14
"pattern_40187",18,18,12,14,24,20,18,20
"pattern_40193",16,14,8,10,20,20,12,16
"pattern_40197",14,8,8,10,22,14,12,12
"pattern_40217",13,11,11,11,13,15,11,13
"pattern_40225",19,19,19,19,17,17,15,21
"pattern_40226",16,14,8,10,24,18,16,16
"pattern_40227",16,14,8,12,24,18,16,14
"pattern_40239",20,16,12,14,24,22,16,20
"pattern_40242",8,10,14,10,10,8,8,10
"pattern_40243",13,5,7,5,17,11,7,7
"pattern_40260",16,12,6,10,24,22,14,16
"pattern_40261",10,12,14,12,10,10,8,6
"pattern_40265",11,11,17,13,13,11,11,11
"pattern_40270",10,12,14,12,16,8,10,10
"pattern_40298",16,18,12,14,22,18,16,16
"pattern_40302",11,13,19,15,9,11,9,15
"pattern_40307",18,12,10,12,26,18,14,16
"pattern_40314",18,12,6,10,26,20,14,16
"pattern_40330",18,10,6,8,18,16,12,12
"pattern_40332",18,10,6,10,24,18,12,16
"pattern_40338",13,17,21,19,11,13,13,15
"pattern_40343",18,8,6,8,24,18,10,14
"pattern_40347",11,15,21,17,11,13,9,13
"pattern_40355",12,8,12,10,16,10,8,6
"pattern_40360",12,6,10,10,16,8,6,6
"pattern_40374",16,10,8,10,22,16,12,16
"pattern_40416",14,8,12,10,14,12,10,8
"pattern_40424",11,13,19,17,9,11,7,13
"pattern_40426",16,14,10,14,24,16,14,18
"pattern_40430",16,16,10,12,22,22,18,18
"pattern_40441",20,16,10,14,24,20,16,14
"pattern_40443",16,14,10,12,20,16,18,16
"pattern_40453",10,4,8,6,16,12,4,6
"pattern_40460",12,14,12,12,22,18,14,14
"pattern_40464",14,12,16,14,16,12,14,14
"pattern_40505",14,10,6,8,22,16,10,14
"pattern_40521",18,12,8,10,22,16,14,12
"pattern_40555",12,12,18,14,10,10,8,14
"pattern_40556",15,9,13,9,15,11,9,13
"pattern_40574",12,14,18,14,12,16,12,14
"pattern_40580",14,16,22,18,8,12,16,16
"pattern_40581",16,12,8,12,24,18,12,12
"pattern_40583",16,14,10,12,22,18,16,20
"pattern_40584",16,12,12,14,16,12,14,12
"pattern_40596",8,6,8,4,16,12,8,6
"pattern_40613",18,10,4,8,20,16,12,12
"pattern_40643",18,12,8,12,22,18,14,14
"pattern_40666",12,14,18,14,12,6,16,10
"pattern_40681",8,6,10,8,16,10,8,2
"pattern_40686",18,10,8,12,24,16,14,14
"pattern_40695",10,8,14,10,12,6,8,10
"pattern_40698",16,12,8,8,20,16,14,12
"pattern_40708",20,14,8,12,22,20,16,16
"pattern_40736",14,18,22,18,12,12,16,16
"pattern_40739",13,9,15,11,13,9,11,13
"pattern_40742",16,14,12,14,24,18,16,14
"pattern_40745",16,16,10,12,22,18,18,14
"pattern_40748",14,12,10,10,24,16,16,14
"pattern_40763",7,9,13,11,13,5,11,7
"pattern_40767",14,16,18,16,10,14,18,14
"pattern_40769",16,10,8,8,20,14,12,14
"pattern_40772",12,12,14,12,14,12,12,8
"pattern_40774",14,8,12,10,16,10,10,8
"pattern_40785",18,14,10,12,22,18,16,18
"pattern_40794",16,12,6,8,22,18,16,14
"pattern_40796",19,11,7,11,23,19,13,17
"pattern_40797",18,16,12,14,24,20,18,16
"pattern_40811",20,18,12,14,24,20,20,20
"pattern_40821",11,9,13,11,11,11,5,11
"pattern_40830",16,12,8,10,22,18,16,14
"pattern_40853",12,10,8,10,22,18,12,14
"pattern_40859",8,12,14,10,14,10,10,8
"pattern_40861",12,16,22,18,8,10,16,14
"pattern_40865",9,13,19,17,13,9,11,9
"pattern_40871",11,13,19,15,11,7,9,11
"pattern_40875",18,10,8,10,22,16,14,14
"pattern_40880",16,10,8,8,24,18,14,10
"pattern_40888",16,12,12,10,22,14,12,18
"pattern_40909",14,12,8,10,20,16,14,14
"pattern_40930",11,13,19,15,9,9,13,13
"pattern_40937",18,12,8,10,26,20,14,16
"pattern_40942",18,12,10,10,22,18,16,18
"pattern_40951",7,11,17,13,11,5,11,9
"pattern_40961",6,12,16,12,8,10,10,8
"pattern_40966",18,14,8,10,22,18,14,16
"pattern_40968",11,7,11,9,15,9,9,5
"pattern_40985",16,8,14,12,14,8,8,14
"pattern_40991",14,14,8,12,24,18,14,16
"pattern_40993",20,14,10,12,20,16,18,16
"pattern_40997",11,9,11,9,17,11,9,5
"pattern_41004",12,6,8,6,16,12,6,8
"pattern_41005",8,16,22,18,10,8,12,12
"pattern_41019",16,14,10,10,22,18,12,14
"pattern_41024",18,10,6,10,22,14,14,12
"pattern_41041",12,6,6,6,18,12,10,8
"pattern_41060",14,14,10,12,20,16,14,16
"pattern_41064",12,12,18,14,14,4,10,10
"pattern_41115",12,14,20,16,10,8,14,14
"pattern_41117",13,11,17,13,9,9,9,13
"pattern_41125",15,9,11,11,17,13,7,11
"pattern_41137",16,12,8,10,24,16,14,14
"pattern_41144",20,12,8,10,20,20,16,18
"pattern_41146",6,12,16,12,12,10,12,8
"pattern_41151",16,14,12,12,22,18,14,18
"pattern_41165",18,16,10,12,26,20,18,18
"pattern_41178",15,7,5,9,19,15,9,9
"pattern_41192",9,13,19,15,7,11,9,13
"pattern_41205",14,12,10,10,18,12,12,12
"pattern_41208",16,12,8,10,22,16,14,16
"pattern_41209",16,8,14,12,14,8,6,10
"pattern_41216",13,15,21,17,9,13,9,17
"pattern_41219",14,8,8,8,18,12,12,12
"pattern_41220",13,17,17,17,15,15,17,13
"pattern_41222",18,14,8,12,24,24,18,18
"pattern_41223",11,7,7,7,19,15,9,9
"pattern_41226",15,7,7,9,19,11,9,11
"pattern_41251",8,8,14,12,10,10,4,8
"pattern_41269",16,16,12,12,20,18,14,16
"pattern_41271",16,14,8,12,24,18,12,12
"pattern_41287",20,14,8,12,28,20,16,16
"pattern_41292",16,12,8,10,24,18,14,14
"pattern_41311",12,18,24,20,6,12,14,16
"pattern_41312",13,7,11,9,13,11,7,9
"pattern_41327",10,14,20,16,14,6,12,14
"pattern_41352",20,14,8,12,24,18,12,14
"pattern_41354",16,12,8,12,24,16,16,12
"pattern_41377",10,14,20,18,10,10,10,10
"pattern_41378",18,14,10,14,22,20,14,16
"pattern_41379",13,9,9,7,17,11,11,9
"pattern_41389",18,12,12,12,22,16,12,16
"pattern_41398",14,14,12,14,22,16,14,14
"pattern_41420",14,12,18,14,10,10,10,16
"pattern_41428",20,12,6,10,26,20,16,16
"pattern_41432",18,14,12,12,22,18,12,18
"pattern_41436",8,10,14,10,12,8,10,6
"pattern_41437",18,14,10,12,26,22,16,18
"pattern_41451",16,10,6,8,20,16,14,10
"pattern_41463",20,10,8,10,20,14,12,14
"pattern_41479",13,11,11,11,13,13,11,9
"pattern_41482",18,14,12,12,24,18,14,18
"pattern_41484",13,11,17,13,13,9,13,13
"pattern_41488",8,10,16,12,12,8,10,12
"pattern_41501",16,12,10,10,22,16,16,14
"pattern_41502",20,12,10,12,20,14,12,18
"pattern_41504",7,11,17,13,9,9,5,11
"pattern_41510",16,16,10,12,24,16,16,16
"pattern_41523",11,9,9,7,15,13,7,11
"pattern_41530",18,14,10,14,22,18,14,18
"pattern_41545",14,10,10,10,18,14,8,12
"pattern_41559",9,11,17,15,13,7,9,7
"pattern_41562",14,14,10,14,22,20,14,12
"pattern_41565",10,8,10,8,16,10,10,4
"pattern_41570",18,16,10,12,24,18,16,18
"pattern_41592",16,6,4,6,20,16,10,10
"pattern_41603",6,10,14,10,12,6,10,6
"pattern_41609",16,14,8,10,20,22,14,16
"pattern_41613",16,14,16,14,14,10,14,18
"pattern_41617",15,11,9,9,19,11,11,13
"pattern_41618",18,14,12,12,22,18,16,20
"pattern_41624",15,9,7,9,23,17,11,13
"pattern_41629",14,10,16,12,14,4,8,10
"pattern_41648",14,18,20,22,10,12,14,12
"pattern_41649",12,6,8,6,18,14,10,8
"pattern_41650",11,11,17,15,7,11,7,11
"pattern_41652",16,12,6,8,24,18,14,14
"pattern_41678",10,8,14,12,10,6,6,8
"pattern_41686",18,16,10,12,26,22,18,16
"pattern_41689",8,6,10,6,16,8,8,8
"pattern_41691",16,14,10,14,24,22,12,18
"pattern_41703",20,14,10,12,28,20,18,20
"pattern_41706",14,12,10,10,22,16,14,16
"pattern_41710",10,8,12,8,12,6,8,10
"pattern_41712",13,9,9,11,19,13,13,11
"pattern_41713",20,12,10,12,20,18,14,16
"pattern_41734",12,6,10,8,14,8,8,8
"pattern_41735",16,12,8,12,24,18,14,12
"pattern_41755",22,12,8,10,24,18,16,18
"pattern_41761",14,6,8,8,18,12,6,10
"pattern_41765",13,7,9,7,17,9,9,11
"pattern_41788",16,10,10,10,18,14,8,10
"pattern_41791",18,16,10,12,24,20,18,20
"pattern_41798",18,12,8,10,24,18,14,16
"pattern_41800",16,14,8,12,24,20,12,16
"pattern_41810",18,14,10,12,26,16,14,18
"pattern_41812",10,8,14,12,10,8,8,6
"pattern_41831",8,12,18,16,8,10,8,10
"pattern_41839",18,16,10,12,26,20,14,18
"pattern_41840",14,12,10,10,18,16,10,14
"pattern_41851",22,12,8,12,22,16,14,16
"pattern_41876",14,12,8,10,22,20,12,14
"pattern_41896",14,10,6,6,20,14,14,10
"pattern_41898",5,11,15,11,11,9,11,5
"pattern_41907",11,11,17,13,13,5,9,11
"pattern_41914",8,12,18,14,8,10,8,12
"pattern_41919",13,17,19,19,13,15,17,15
"pattern_41942",11,11,15,13,15,5,9,11
"pattern_41951",9,15,21,17,7,11,11,13
"pattern_41959",18,14,8,12,22,20,14,14
"pattern_41969",20,12,8,12,22,16,14,14
"pattern_41988",16,10,6,8,24,18,10,14
"pattern_41996",16,14,8,12,24,20,16,14
"pattern_42002",14,10,12,10,14,8,8,10
"pattern_42008",9,9,11,11,15,9,7,5
"pattern_42031",13,9,15,11,11,7,9,11
"pattern_42034",18,16,10,12,22,18,20,16
"pattern_42035",18,14,8,12,24,20,18,16
"pattern_42044",16,14,8,12,26,20,14,12
"pattern_42050",18,10,6,10,22,18,12,14
"pattern_42057",14,8,12,8,14,10,8,10
"pattern_42068",19,9,7,9,21,15,9,15
"pattern_42077",12,10,10,8,14,10,8,10
"pattern_42095",13,19,19,19,11,11,17,13
"pattern_42111",16,8,6,8,22,16,12,12
"pattern_42114",16,14,10,10,24,18,14,18
"pattern_42147",11,9,15,11,9,7,9,11
"pattern_42154",10,12,18,14,12,6,10,12
"pattern_42163",16,14,10,12,22,16,14,14
"pattern_42174",22,16,10,12,24,20,18,18
"pattern_42177",14,16,12,14,20,18,14,18
"pattern_42180",18,14,8,12,24,18,14,12
"pattern_42192",16,8,8,8,20,16,10,14
"pattern_42203",14,8,8,8,22,18,8,12
"pattern_42208",15,9,7,7,21,15,11,9
"pattern_42235",18,10,10,12,22,12,10,12
"pattern_42249",12,6,8,8,18,10,8,10
"pattern_42253",10,12,18,14,10,10,8,12
"pattern_42258",10,8,14,10,14,10,8,12
"pattern_42260",8,12,18,14,12,6,10,10
"pattern_42269",18,12,6,10,22,16,16,12
"pattern_42315",12,6,12,8,12,10,6,10
"pattern_42335",14,12,10,12,22,16,12,16
"pattern_42338",13,9,9,9,17,11,11,11
"pattern_42339",14,12,10,10,22,16,12,16
"pattern_42366",14,6,4,8,20,16,10,12
"pattern_42367",8,14,20,16,12,8,8,12
"pattern_42377",14,10,8,8,20,14,10,14
"pattern_42378",10,8,12,8,12,8,10,6
"pattern_42379",16,14,10,10,22,14,14,14
"pattern_42393",20,14,8,12,22,20,14,16
"pattern_42396",12,14,8,10,24,18,16,16
"pattern_42406",15,13,11,11,17,17,13,15
"pattern_42432",18,14,10,10,20,18,14,14
"pattern_42433",13,11,17,13,9,11,9,15
"pattern_42452",13,15,19,17,11,11,15,13
"pattern_42464",22,14,10,14,24,20,14,16
"pattern_42476",11,7,13,11,13,5,7,7
"pattern_42484",6,14,18,16,12,10,10,8
"pattern_42486",13,11,13,11,13,11,7,11
"pattern_42488",12,12,14,14,12,10,8,8
"pattern_42496",7,13,19,15,9,9,13,11
"pattern_42497",12,6,12,10,16,12,6,10
"pattern_42504",9,7,9,7,17,11,9,5
"pattern_42544",11,15,19,15,9,9,17,13
"pattern_42546",8,14,20,18,10,8,10,8
"pattern_42557",11,17,23,19,9,11,13,15
"pattern_42574",16,14,12,12,22,20,12,18
"pattern_42583",11,11,17,13,15,9,9,13
"pattern_42612",16,12,6,10,24,18,12,12
"pattern_42623",11,9,11,11,15,9,7,7
"pattern_42635",11,15,19,17,9,9,15,13
"pattern_42651",13,11,15,11,13,11,13,13
"pattern_42665",5,13,17,15,11,11,9,9
"pattern_42672",15,11,9,9,17,13,13,15
"pattern_42679",7,9,13,11,13,11,9,5
"pattern_42682",15,7,7,9,23,13,9,11
"pattern_42683",5,11,17,15,9,7,9,5
"pattern_42687",9,11,13,11,13,9,7,5
"pattern_42702",20,12,8,10,22,14,12,16
"pattern_42708",13,11,11,11,15,13,9,9
"pattern_42713",12,10,16,14,10,10,6,8
"pattern_42772",14,14,10,12,24,18,16,14
"pattern_42776",10,10,10,10,14,10,10,4
"pattern_42789",14,12,14,12,12,8,16,14
"pattern_42801",21,13,9,13,19,17,15,15
"pattern_42814",16,16,10,12,24,20,18,18
"pattern_42816",18,12,8,10,22,18,14,18
"pattern_42827",15,9,9,9,19,11,13,11
"pattern_42832",13,9,13,9,13,7,7,11
"pattern_42834",14,10,12,8,16,12,12,10
"pattern_42842",11,13,17,15,15,13,9,13
"pattern_42854",9,17,23,19,7,11,13,13
"pattern_42866",12,12,6,8,22,20,12,16
"pattern_42879",16,14,12,12,22,20,14,20
"pattern_42905",18,12,8,12,26,18,16,14
"pattern_42908",11,9,13,11,13,9,9,11
"pattern_42913",17,17,19,17,13,15,17,19
"pattern_42914",11,13,19,15,11,9,9,13
"pattern_42921",16,8,14,12,14,8,8,12
"pattern_42929",14,8,6,8,20,18,12,14
"pattern_42934",8,10,14,10,14,12,10,10
"pattern_42947",18,10,6,10,24,20,14,14
"pattern_42969",15,11,15,11,15,11,11,15
"pattern_42977",12,10,10,10,16,12,14,10
"pattern_42979",19,15,13,15,13,13,15,17
"pattern_42989",14,10,6,8,20,16,14,12
"pattern_43014",18,14,12,14,26,18,16,18
"pattern_43016",18,10,6,10,26,16,14,12
"pattern_43026",18,14,10,12,26,20,16,18
"pattern_43031",16,12,6,10,24,20,16,14
"pattern_43033",12,8,8,6,16,10,10,10
"pattern_43036",12,12,18,14,8,10,10,14
"pattern_43063",12,12,16,14,14,6,12,14
"pattern_43066",10,6,8,6,18,12,10,8
"pattern_43080",19,11,7,9,23,15,11,17
"pattern_43110",10,12,18,14,10,8,12,12
"pattern_43112",14,10,14,12,12,12,8,12
"pattern_43140",10,8,10,8,16,10,8,4
"pattern_43141",16,8,12,12,16,12,6,12
"pattern_43160",18,12,12,10,24,16,14,16
"pattern_43169",18,12,10,10,24,16,14,18
"pattern_43173",18,12,8,12,26,18,14,14
