global_participant_key,dataset_source,source_survey,source_file,source_row,participant_key,age_raw,gender_raw,country_raw,country_code,diego_scale_assumption,diego_noise_added,diego_noise_sd,diego__q1,diego__q2,diego__q3,diego__q4,diego__q5,diego__q6,diego__q7,diego__q21_1,diego__q21_2,diego__q21_3,diego__q21_4,diego__q21_5,diego__q21_6,diego__q21_7,diego__q21_8,diego__q22_1,diego__q22_2,diego__q22_3,diego__q22_4,diego__q22_5,diego__q22_6,diego__q22_7,diego__q22_8,diego__q23_1,diego__q23_2,diego__q23_3,diego__q23_4,diego__q23_5,diego__q23_6,diego__q23_7,diego__q23_8,diego__q24_1,diego__q24_2,diego__q24_3,diego__q24_4,diego__q24_5,diego__q24_6,diego__q24_7,diego__q24_8,diego_det_01_0_100,diego_det_02_0_100,diego_det_03_0_100,diego_det_04_0_100,diego_det_05_0_100,diego_det_06_0_100,diego_det_07_0_100,diego_det_08_0_100,diego_det_09_0_100,diego_det_10_0_100,diego_det_11_0_100,diego_det_12_0_100,diego_det_13_0_100,diego_det_14_0_100,diego_det_15_0_100,diego_det_16_0_100,diego_det_17_0_100,diego_det_18_0_100,diego_det_19_0_100,diego_det_20_0_100,diego_det_21_0_100,diego_det_22_0_100,diego_det_23_0_100,diego_det_24_0_100,diego_det_25_0_100,diego_det_26_0_100,diego_det_27_0_100,diego_det_28_0_100,diego_det_29_0_100,diego_det_30_0_100,diego_det_31_0_100,diego_det_32_0_100
diego__diego_404,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,404,diego_404,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",1,5,5,4,4,3,4,5,5,5,5,3,4,4,5,5,5,3,4,4,5,3,3,3,4,2,4,2,1,4,3,4,0,100,100,75,75,50,75,100,100,100,100,50,75,75,100,100,100,50,75,75,100,50,50,50,75,25,75,25,0,75,50,75
diego__diego_405,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,405,diego_405,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",2,2,3,5,4,5,4,5,5,3,5,3,4,4,5,5,4,4,5,5,4,2,4,3,4,4,2,2,2,2,2,5,25,25,50,100,75,100,75,100,100,50,100,50,75,75,100,100,75,75,100,100,75,25,75,50,75,75,25,25,25,25,25,100
diego__diego_406,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,406,diego_406,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",3,4,5,5,4,2,5,3,3,2,5,2,2,3,4,5,4,3,4,3,5,5,4,4,4,5,3,5,3,4,3,4,50,75,100,100,75,25,100,50,50,25,100,25,25,50,75,100,75,50,75,50,100,100,75,75,75,100,50,100,50,75,50,75
diego__diego_407,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,407,diego_407,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Master's degree,Paid employee (public sector),None,"50,000 - 100,000 euros per year",1,1,3,4,1,5,4,4,4,3,4,4,4,4,4,4,5,4,3,3,5,3,4,4,5,4,3,2,3,3,3,3,0,0,50,75,0,100,75,75,75,50,75,75,75,75,75,75,100,75,50,50,100,50,75,75,100,75,50,25,50,50,50,50
diego__diego_408,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,408,diego_408,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Not working (other),None,"20,000 - 49,999 euros per year",3,2,2,2,3,2,2,4,2,4,4,2,5,4,4,5,5,2,2,2,1,1,1,1,3,2,1,1,1,3,1,5,50,25,25,25,50,25,25,75,25,75,75,25,100,75,75,100,100,25,25,25,0,0,0,0,50,25,0,0,0,50,0,100
diego__diego_409,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,409,diego_409,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,3,2,4,3,1,4,5,4,3,3,4,5,2,5,4,5,3,4,4,3,1,3,3,2,5,3,2,1,2,1,4,25,50,25,75,50,0,75,100,75,50,50,75,100,25,100,75,100,50,75,75,50,0,50,50,25,100,50,25,0,25,0,75
diego__diego_410,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,410,diego_410,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,4,3,4,3,2,4,4,3,4,4,4,5,4,4,4,4,3,2,2,4,3,4,3,3,2,3,2,2,2,3,3,75,75,50,75,50,25,75,75,50,75,75,75,100,75,75,75,75,50,25,25,75,50,75,50,50,25,50,25,25,25,50,50
diego__diego_411,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,411,diego_411,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Secondary or high school diploma,Paid employee (private sector),None,"Less than 20,000 euros per year",2,3,4,4,1,3,4,4,4,5,4,3,2,3,2,3,3,2,2,2,3,2,3,2,3,3,3,2,1,2,2,4,25,50,75,75,0,50,75,75,75,100,75,50,25,50,25,50,50,25,25,25,50,25,50,25,50,50,50,25,0,25,25,75
diego__diego_412,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,412,diego_412,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Paid employee (private sector),None,"Less than 20,000 euros per year",2,3,3,3,2,5,2,4,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,2,5,3,1,1,3,3,3,25,50,50,50,25,100,25,75,75,50,75,75,50,50,50,50,75,50,50,50,50,50,50,50,25,100,50,0,0,50,50,50
diego__diego_413,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,413,diego_413,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"Less than 20,000 euros per year",3,4,4,4,3,3,4,4,4,4,4,3,4,4,3,3,4,4,4,3,4,3,4,3,3,3,4,3,4,4,3,4,50,75,75,75,50,50,75,75,75,75,75,50,75,75,50,50,75,75,75,50,75,50,75,50,50,50,75,50,75,75,50,75
diego__diego_414,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,414,diego_414,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Master's degree,Not working (unemployed),None,"Less than 20,000 euros per year",1,1,2,5,5,3,4,5,4,5,2,4,5,4,5,5,2,1,4,4,4,1,1,1,4,5,3,1,1,1,1,1,0,0,25,100,100,50,75,100,75,100,25,75,100,75,100,100,25,0,75,75,75,0,0,0,75,100,50,0,0,0,0,0
diego__diego_415,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,415,diego_415,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",2,2,2,4,3,3,5,5,5,3,4,4,3,3,3,5,5,3,2,2,3,2,2,3,2,4,3,1,1,1,1,5,25,25,25,75,50,50,100,100,100,50,75,75,50,50,50,100,100,50,25,25,50,25,25,50,25,75,50,0,0,0,0,100
diego__diego_416,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,416,diego_416,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Vocational training,Paid employee (private sector),None,"Less than 20,000 euros per year",1,1,4,1,1,5,5,5,3,3,5,5,5,5,4,4,5,4,2,2,4,1,1,1,1,5,1,1,2,1,1,5,0,0,75,0,0,100,100,100,50,50,100,100,100,100,75,75,100,75,25,25,75,0,0,0,0,100,0,0,25,0,0,100
diego__diego_417,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,417,diego_417,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",4,3,3,4,4,4,3,3,3,3,4,4,3,3,4,3,4,3,4,4,3,1,1,1,1,2,4,1,1,3,1,3,75,50,50,75,75,75,50,50,50,50,75,75,50,50,75,50,75,50,75,75,50,0,0,0,0,25,75,0,0,50,0,50
diego__diego_418,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,418,diego_418,40-59,Female,Greece,GR,1_5,FALSE,NA,40-59,Female,Greece,Secondary or high school diploma,Not working (other),2,"Less than 20,000 euros per year",2,2,2,3,2,2,2,2,2,2,3,2,2,1,3,2,4,2,3,4,2,2,2,2,4,2,2,2,2,2,3,2,25,25,25,50,25,25,25,25,25,25,50,25,25,0,50,25,75,25,50,75,25,25,25,25,75,25,25,25,25,25,50,25
diego__diego_419,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,419,diego_419,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Master's degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,2,4,4,1,4,4,4,5,5,4,1,2,5,5,4,4,4,3,3,4,2,2,4,2,2,4,1,1,1,2,4,25,25,75,75,0,75,75,75,100,100,75,0,25,100,100,75,75,75,50,50,75,25,25,75,25,25,75,0,0,0,25,75
diego__diego_420,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,420,diego_420,18-25,Non-binary,Italy,IT,1_5,FALSE,NA,18-25,Non-binary,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",3,1,3,2,3,4,3,5,5,5,5,2,4,4,4,4,4,3,5,5,4,1,1,1,2,3,1,1,1,1,1,3,50,0,50,25,50,75,50,100,100,100,100,25,75,75,75,75,75,50,100,100,75,0,0,0,25,50,0,0,0,0,0,50
diego__diego_421,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,421,diego_421,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Master's degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",3,3,4,3,3,4,3,3,3,3,3,4,4,5,4,4,5,4,4,4,4,4,4,3,4,4,3,3,3,1,3,4,50,50,75,50,50,75,50,50,50,50,50,75,75,100,75,75,100,75,75,75,75,75,75,50,75,75,50,50,50,0,50,75
diego__diego_422,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,422,diego_422,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"50,000 - 100,000 euros per year",2,2,2,4,2,3,4,4,4,5,4,5,4,4,5,5,5,4,5,4,4,2,3,3,3,5,4,5,3,4,3,5,25,25,25,75,25,50,75,75,75,100,75,100,75,75,100,100,100,75,100,75,75,25,50,50,50,100,75,100,50,75,50,100
diego__diego_423,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,423,diego_423,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Self-employed,None,"20,000 - 49,999 euros per year",3,4,2,5,3,3,4,3,2,5,5,4,4,3,4,4,4,4,2,2,3,1,1,1,2,5,5,1,1,3,1,4,50,75,25,100,50,50,75,50,25,100,100,75,75,50,75,75,75,75,25,25,50,0,0,0,25,100,100,0,0,50,0,75
diego__diego_424,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,424,diego_424,26-39,Male,Italy,IT,1_5,FALSE,NA,26-39,Male,Italy,Secondary or high school diploma,Paid employee (private sector),None,"Less than 20,000 euros per year",1,1,3,5,1,3,4,5,4,4,4,4,4,4,5,4,4,4,5,4,4,1,2,2,2,4,3,1,1,2,3,5,0,0,50,100,0,50,75,100,75,75,75,75,75,75,100,75,75,75,100,75,75,0,25,25,25,75,50,0,0,25,50,100
diego__diego_425,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,425,diego_425,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",2,4,4,5,3,4,3,4,4,4,4,4,5,4,3,3,4,4,3,3,4,3,4,3,3,4,2,3,3,2,2,4,25,75,75,100,50,75,50,75,75,75,75,75,100,75,50,50,75,75,50,50,75,50,75,50,50,75,25,50,50,25,25,75
diego__diego_426,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,426,diego_426,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Undergraduate (Bachelor's) degree,Not working (unemployed),None,"Less than 20,000 euros per year",3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,2,2,1,5,50,75,75,75,75,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,25,75,75,75,25,25,0,100
diego__diego_427,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,427,diego_427,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"Less than 20,000 euros per year",4,5,3,3,5,5,4,5,5,5,4,3,4,4,4,5,4,4,4,5,2,1,1,1,1,4,4,1,1,4,1,4,75,100,50,50,100,100,75,100,100,100,75,50,75,75,75,100,75,75,75,100,25,0,0,0,0,75,75,0,0,75,0,75
diego__diego_428,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,428,diego_428,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",1,1,4,4,2,4,2,4,3,4,4,1,4,3,4,4,4,2,3,3,2,2,1,1,2,4,4,1,1,3,1,4,0,0,75,75,25,75,25,75,50,75,75,0,75,50,75,75,75,25,50,50,25,25,0,0,25,75,75,0,0,50,0,75
diego__diego_429,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,429,diego_429,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"50,000 - 100,000 euros per year",4,3,2,5,4,4,3,3,4,2,5,4,2,3,3,4,4,1,3,5,3,4,4,5,4,2,4,5,3,2,5,4,75,50,25,100,75,75,50,50,75,25,100,75,25,50,50,75,75,0,50,100,50,75,75,100,75,25,75,100,50,25,100,75
diego__diego_430,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,430,diego_430,18-25,Female,Spain,ES,1_5,FALSE,NA,18-25,Female,Spain,Undergraduate (Bachelor's) degree,Student,None,"More than 100,000 euros per year",4,4,4,3,1,3,1,5,4,4,5,2,4,4,5,5,5,2,4,4,3,1,1,1,2,2,5,1,1,1,1,5,75,75,75,50,0,50,0,100,75,75,100,25,75,75,100,100,100,25,75,75,50,0,0,0,25,25,100,0,0,0,0,100
diego__diego_431,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,431,diego_431,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",3,2,3,4,3,3,4,3,3,4,3,3,3,4,4,4,5,4,5,5,4,4,4,4,4,3,4,3,3,3,3,4,50,25,50,75,50,50,75,50,50,75,50,50,50,75,75,75,100,75,100,100,75,75,75,75,75,50,75,50,50,50,50,75
diego__diego_432,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,432,diego_432,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Undergraduate (Bachelor's) degree,Self-employed,1,"20,000 - 49,999 euros per year",1,1,1,3,1,3,3,5,3,3,4,4,4,3,4,4,4,2,3,3,3,3,4,2,2,4,4,1,1,1,1,4,0,0,0,50,0,50,50,100,50,50,75,75,75,50,75,75,75,25,50,50,50,50,75,25,25,75,75,0,0,0,0,75
diego__diego_433,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,433,diego_433,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Not working (unemployed),None,"Less than 20,000 euros per year",3,4,3,4,3,3,3,4,3,3,5,3,2,3,4,4,4,3,4,4,4,2,3,4,4,3,3,2,2,3,2,5,50,75,50,75,50,50,50,75,50,50,100,50,25,50,75,75,75,50,75,75,75,25,50,75,75,50,50,25,25,50,25,100
diego__diego_434,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,434,diego_434,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,3,2,3,4,3,3,4,3,4,4,3,2,3,4,4,3,4,3,3,4,2,3,2,3,4,4,3,4,4,4,4,25,50,25,50,75,50,50,75,50,75,75,50,25,50,75,75,50,75,50,50,75,25,50,25,50,75,75,50,75,75,75,75
diego__diego_435,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,435,diego_435,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Secondary or high school diploma,Not working (other),None,"20,000 - 49,999 euros per year",4,2,3,3,4,1,3,4,4,4,4,4,4,2,5,5,5,2,4,4,4,4,3,1,3,1,4,3,1,3,1,5,75,25,50,50,75,0,50,75,75,75,75,75,75,25,100,100,100,25,75,75,75,75,50,0,50,0,75,50,0,50,0,100
diego__diego_436,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,436,diego_436,26-39,Female,Greece,GR,1_5,FALSE,NA,26-39,Female,Greece,Undergraduate (Bachelor's) degree,Not working (unemployed),None,"Less than 20,000 euros per year",1,3,3,5,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,1,4,4,4,4,0,50,50,100,50,75,50,75,75,75,75,75,75,75,75,75,75,75,75,75,50,50,75,75,75,50,50,0,75,75,75,75
diego__diego_437,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,437,diego_437,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Student,None,I prefer not to say,4,4,4,4,1,4,2,4,1,4,4,4,4,4,2,2,5,4,3,3,2,3,1,4,2,4,2,4,4,5,3,2,75,75,75,75,0,75,25,75,0,75,75,75,75,75,25,25,100,75,50,50,25,50,0,75,25,75,25,75,75,100,50,25
diego__diego_438,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,438,diego_438,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",3,2,4,5,2,4,3,1,5,1,4,2,2,4,4,5,5,2,3,2,3,2,2,2,2,2,1,2,2,2,1,4,50,25,75,100,25,75,50,0,100,0,75,25,25,75,75,100,100,25,50,25,50,25,25,25,25,25,0,25,25,25,0,75
diego__diego_439,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,439,diego_439,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Undergraduate (Bachelor's) degree,Self-employed,None,"50,000 - 100,000 euros per year",2,3,3,4,2,2,3,5,3,2,5,4,5,2,5,4,4,4,3,3,2,1,2,2,3,5,2,1,1,2,1,3,25,50,50,75,25,25,50,100,50,25,100,75,100,25,100,75,75,75,50,50,25,0,25,25,50,100,25,0,0,25,0,50
diego__diego_440,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,440,diego_440,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",4,3,3,2,4,3,2,5,4,4,4,4,4,4,4,3,3,2,4,4,4,3,3,3,4,5,5,4,2,3,3,3,75,50,50,25,75,50,25,100,75,75,75,75,75,75,75,50,50,25,75,75,75,50,50,50,75,100,100,75,25,50,50,50
diego__diego_441,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,441,diego_441,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",3,2,4,5,3,5,4,2,2,4,5,5,4,5,4,4,3,2,5,4,4,2,2,1,3,5,4,3,1,2,3,3,50,25,75,100,50,100,75,25,25,75,100,100,75,100,75,75,50,25,100,75,75,25,25,0,50,100,75,50,0,25,50,50
diego__diego_442,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,442,diego_442,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",5,5,4,5,4,5,3,4,4,5,3,4,5,4,3,3,5,4,5,4,4,4,5,4,4,5,3,5,4,3,5,3,100,100,75,100,75,100,50,75,75,100,50,75,100,75,50,50,100,75,100,75,75,75,100,75,75,100,50,100,75,50,100,50
diego__diego_443,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,443,diego_443,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Master's degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",1,2,5,4,4,3,4,4,5,4,2,4,4,5,4,4,5,4,2,4,4,2,4,4,4,5,3,4,1,4,4,5,0,25,100,75,75,50,75,75,100,75,25,75,75,100,75,75,100,75,25,75,75,25,75,75,75,100,50,75,0,75,75,100
diego__diego_444,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,444,diego_444,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",1,2,2,4,3,3,2,5,2,2,5,4,4,4,5,4,4,3,2,2,3,1,2,3,1,4,4,1,1,1,1,3,0,25,25,75,50,50,25,100,25,25,100,75,75,75,100,75,75,50,25,25,50,0,25,50,0,75,75,0,0,0,0,50
diego__diego_445,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,445,diego_445,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,I prefer not to say,1,1,3,5,3,4,3,4,4,4,4,2,3,4,5,5,5,4,4,4,4,2,2,1,2,5,3,1,2,1,1,4,0,0,50,100,50,75,50,75,75,75,75,25,50,75,100,100,100,75,75,75,75,25,25,0,25,100,50,0,25,0,0,75
diego__diego_446,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,446,diego_446,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"50,000 - 100,000 euros per year",2,2,3,5,2,4,3,5,5,5,5,4,4,3,5,4,5,4,5,4,4,1,3,3,4,5,4,2,1,2,2,5,25,25,50,100,25,75,50,100,100,100,100,75,75,50,100,75,100,75,100,75,75,0,50,50,75,100,75,25,0,25,25,100
diego__diego_447,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,447,diego_447,18-25,Female,Greece,GR,1_5,FALSE,NA,18-25,Female,Greece,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",3,4,4,5,4,5,3,3,4,3,4,4,5,4,4,5,4,3,4,4,4,2,3,4,3,4,4,3,3,1,2,5,50,75,75,100,75,100,50,50,75,50,75,75,100,75,75,100,75,50,75,75,75,25,50,75,50,75,75,50,50,0,25,100
diego__diego_448,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,448,diego_448,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"50,000 - 100,000 euros per year",4,3,3,4,3,3,3,4,3,4,3,3,3,4,4,3,4,3,4,4,3,3,4,4,3,4,3,2,3,2,2,3,75,50,50,75,50,50,50,75,50,75,50,50,50,75,75,50,75,50,75,75,50,50,75,75,50,75,50,25,50,25,25,50
diego__diego_449,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,449,diego_449,26-39,Female,Italy,IT,1_5,FALSE,NA,26-39,Female,Italy,Master's degree,Student,None,I prefer not to say,2,2,3,3,2,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,2,3,2,2,3,2,1,3,3,4,25,25,50,50,25,75,50,75,75,75,75,50,75,75,75,75,75,75,75,75,50,50,25,50,25,25,50,25,0,50,50,75
diego__diego_450,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,450,diego_450,26-39,Female,Spain,ES,1_5,FALSE,NA,26-39,Female,Spain,PhD,Paid employee (public sector),1,"20,000 - 49,999 euros per year",1,1,1,2,2,1,2,4,4,4,4,4,4,4,5,4,4,2,4,4,3,4,4,2,3,4,4,3,2,2,3,4,0,0,0,25,25,0,25,75,75,75,75,75,75,75,100,75,75,25,75,75,50,75,75,25,50,75,75,50,25,25,50,75
diego__diego_451,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,451,diego_451,18-25,Non-binary,Spain,ES,1_5,FALSE,NA,18-25,Non-binary,Spain,Vocational training,Paid employee (private sector),None,"20,000 - 49,999 euros per year",5,4,2,3,4,3,4,3,5,4,5,2,4,3,5,5,4,4,5,5,4,2,4,2,4,3,4,4,3,4,2,4,100,75,25,50,75,50,75,50,100,75,100,25,75,50,100,100,75,75,100,100,75,25,75,25,75,50,75,75,50,75,25,75
diego__diego_452,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,452,diego_452,60 or older,Male,Greece,GR,1_5,FALSE,NA,60 or older,Male,Greece,Secondary or high school diploma,Not working (other),None,"20,000 - 49,999 euros per year",3,2,2,4,3,2,2,5,2,3,4,2,4,4,5,4,4,2,1,1,4,2,2,1,2,3,4,1,1,2,1,4,50,25,25,75,50,25,25,100,25,50,75,25,75,75,100,75,75,25,0,0,75,25,25,0,25,50,75,0,0,25,0,75
diego__diego_453,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,453,diego_453,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,"50,000 - 100,000 euros per year",3,1,4,4,3,5,3,5,5,3,5,3,3,5,4,4,5,3,4,4,4,2,4,1,4,4,3,2,1,2,1,5,50,0,75,75,50,100,50,100,100,50,100,50,50,100,75,75,100,50,75,75,75,25,75,0,75,75,50,25,0,25,0,100
diego__diego_454,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,454,diego_454,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",1,1,3,3,3,3,3,4,3,4,3,4,1,3,4,5,4,4,3,3,3,1,1,1,1,5,4,1,1,1,1,5,0,0,50,50,50,50,50,75,50,75,50,75,0,50,75,100,75,75,50,50,50,0,0,0,0,100,75,0,0,0,0,100
diego__diego_455,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,455,diego_455,60 or older,Male,Italy,IT,1_5,FALSE,NA,60 or older,Male,Italy,Master's degree,Self-employed,None,"20,000 - 49,999 euros per year",2,2,2,4,2,3,4,4,2,3,4,3,2,3,4,4,4,3,2,2,4,2,3,2,2,3,3,2,2,2,2,4,25,25,25,75,25,50,75,75,25,50,75,50,25,50,75,75,75,50,25,25,75,25,50,25,25,50,50,25,25,25,25,75
