n_participants,model_type,model_label,term,term_label,tipo_termino,n_boot_with_term,n_significant,mean_estimate,sd_estimate,mean_p_value,median_p_value,n_ok_models,significance_rate,conditional_significance_rate,term_presence_rate
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G3_Fearful_Careful:z_FINANCIAL,Arquetipo: G3 Fearful Careful x Dimensión: Seguridad financiera,Interacción,5,5,0.06481113838683304,0.012197292444393333,3.744980027938805e-4,1.8586787827990485e-5,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G4_HomoEconomicus:z_PHYSIOLOGICAL,Arquetipo: G4 HomoEconomicus x Dimensión: Materialidad,Interacción,5,5,-0.05616524720301317,0.005929754320619461,8.245379934196264e-4,7.831804712860675e-4,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_FINANCIAL,Arquetipo: G5 Uninterested x Dimensión: Seguridad financiera,Interacción,5,5,0.08646446131442286,0.01569323008710279,0.0038556334057147476,9.380300155666107e-4,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_MEANING,Arquetipo: G5 Uninterested x Dimensión: Significado,Interacción,5,5,-0.08703571265624287,0.019265931844416447,0.004595147138590152,0.0012169848099371973,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer:z_AUTONOMY,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Autonomía,Interacción,5,5,-0.029803806156608305,0.004220110834801284,0.01941708239124192,0.008211857520274961,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer,Arquetipo: G2 EarlyAdopter Influencer,Arquetipo,5,4,3.282983401854638,0.9872054693876747,0.020565041234077385,1.1038593901208828e-4,5,0.8,0.8,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G3_Fearful_Careful:z_AUTONOMY,Arquetipo: G3 Fearful Careful x Dimensión: Autonomía,Interacción,5,4,-0.03326554952613372,0.010324134888175298,0.032140327908221036,0.008035767750739248,5,0.8,0.8,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_POPULARITY,Dimensión: Popularidad,Dimensión,5,3,0.007447786191313282,0.004052709101247847,0.2051871451725825,0.047370712795360065,5,0.6,0.6,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_AUTONOMY,Arquetipo: G5 Uninterested x Dimensión: Autonomía,Interacción,5,2,-0.0374648773009743,0.02242815966546958,0.2407030690327252,0.0575754668193074,5,0.4,0.4,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G4_HomoEconomicus:z_AUTONOMY,Arquetipo: G4 HomoEconomicus x Dimensión: Autonomía,Interacción,5,2,-0.022174927243557834,0.014544531984406599,0.32595958523837526,0.22189054148872175,5,0.4,0.4,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_STIMULATION,Dimensión: Estímulo,Dimensión,5,0,-0.006199255086315057,0.009010626057976777,0.43550345777427285,0.44580116397362834,5,0,0,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer:z_MEANING,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Significado,Interacción,5,0,-0.0012596835520053008,0.003464478578847056,0.8844210867310967,0.9549623139431218,5,0,0,1
