integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,participant_key,dataset_source,n_source_rows,n_distinct_surveys,source_survey,source_file,prolific_id,identification_code,reference_year_model,year_birth_raw_clean,age_raw_clean,gender_raw_clean,country_raw_clean,country_code_raw_clean,country_birth_raw_clean,nationality_raw_clean,ethnicity_raw_clean,language_raw_clean,student_status_raw_clean,city_size_raw_clean,climate_zone_raw_clean,household_type_raw_clean,tenure_raw_clean,education_raw_clean,employment_raw_clean,num_children_raw_clean,health_raw_clean,income_raw_clean,travel_distance_raw_clean,travel_time_raw_clean,work_from_home_raw_clean,travel_role_raw_clean,vote_raw_clean,political_left_right_raw_clean,self_classification_raw_clean,energy_efficiency_goal_raw_clean,climate_awareness_raw_clean,energy_transition_awareness_raw_clean,renovation_role_raw_clean,household_decision_raw_clean,year_birth_model,age_model,age_model_is_approximate,age_group_model,gender_model,education_model,education_tfm_model,employment_model,student_status_model,city_size_model,tenure_model,tenure_tfm_model,health_condition_model,work_from_home_model,income_model,num_children_model,country_model,country_model_grouped,country_region_model,country_birth_model,nationality_model,ethnicity_model,language_model,climate_zone_model,household_type_model,travel_role_model,renovation_role_model,household_decision_model,vote_status_declared,voted_observed,political_left_right_model,political_block_model,self_classification_model,energy_efficiency_goal_0_100,climate_awareness_0_100,energy_transition_awareness_0_100,travel_distance_model,travel_time_model,year_birth_conflict,age_conflict,gender_conflict,education_conflict,employment_conflict,student_status_conflict,country_conflict,country_birth_conflict,nationality_conflict,ethnicity_conflict,income_conflict,vote_conflict
375,RENOVISOR,EUROPE,375,rv__6932ad9b4f28565140ef7dd8,6932ad9b4f28565140ef7dd8,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,6932ad9b4f28565140ef7dd8,NA,2026,1979,NA,Male.,AT – Austria,AT,NA,NA,NA,NA,NA,Global city: More than 1 000 000 inhabitants.,4: Temperate Climates - Maritime.,Traditional family: Household composed of the parents and and one or two children.,We rent the home (private or social/subsidised rental).,"Secondary Education (e.g. high school, secondary school).",Full time employed.,NA,Sight (even with glasses).,NA,20,30,"Yes, sometimes on a regular schedule.",Solo Driver.,"I usually do not vote, vote blank or cast a null vote.",50,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,80,84,56,"I want a healthier, more comfortable home with lower bills, but since I rent, I need help knowing what I can actually do and how to get my landlord on board.",One person (usually me) does the research and then discusses it with the others.,1979,47,TRUE,40_59,male,medium,non_university,employed,unknown,rural_small,rent,Non-homeowner,other,yes,unknown,NA,AT,AT,western_europe,NA,unknown,unknown,unknown,4 temperate climates maritime,traditional family household composed of the parents and and one or two children,solo driver,i want a healthier more comfortable home with lower bills but since i rent i need help knowing what i can actually do and how to get my landlord on board,one person usually me does the research and then discusses it with the others,abstainer,0,50,centre,careful,80,84,56,20,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
376,RENOVISOR,EUROPE,376,rv__6932b69b5d8649b7a1021ff0,6932b69b5d8649b7a1021ff0,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,6932b69b5d8649b7a1021ff0,NA,2026,2004,NA,Male.,SK – Slovakia,SK,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,5: Temperate Climates - Transitional.,Traditional family: Household composed of the parents and and one or two children.,One or more members of the household own the home outright (no mortgage).,"Secondary Education (e.g. high school, secondary school).",Student.,NA,Νone of the above.,NA,5,60,"No, almost never.",Provider / Care Driver.,I usually switch my vote depending on the candidate/program or the type of election.,43,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,70,100,37,I view energy upgrades primarily as a business decision and need to see the clear return on investment (ROI) for my commercial property or rental units.,All household members participate throughout the entire process.,2004,22,TRUE,18_39,male,medium,non_university,student,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,no,unknown,NA,SK,SK,eastern_europe,NA,unknown,unknown,unknown,5 temperate climates transitional,traditional family household composed of the parents and and one or two children,provider care driver,i view energy upgrades primarily as a business decision and need to see the clear return on investment roi for my commercial property or rental units,all household members participate throughout the entire process,uncertain,NA,43,centre,homo_economicus,70,100,37,5,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
377,RENOVISOR,EUROPE,377,rv__6932b8da8751dc6771770907,6932b8da8751dc6771770907,rv,1,1,concerns2,Content_Export_RV-Concerns_2__166.xlsx,6932b8da8751dc6771770907,NA,2026,2001,NA,Male.,BE – Belgium,BE,NA,NA,NA,NA,NA,Small city: 50 000 to 250 000 inhabitants.,4: Temperate Climates - Maritime.,Single parenthood: Household composed of a parent and its children.,One or more members of the household own the home with an outstanding mortgage.,NA,NA,NA,Self-care (such as washing or dressing).,NA,50,65,"No, almost never.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,25,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,80,100,70 | Not at all concerned,NA,NA,2001,25,TRUE,18_39,male,unknown,unknown,unknown,unknown,rural_small,owner_with_mortgage,Homeowner with mortgage,other,no,unknown,NA,BE,BE,western_europe,NA,unknown,unknown,unknown,4 temperate climates maritime,single parenthood household composed of a parent and its children,solo driver,unknown,unknown,uncertain,NA,25,left,homo_economicus,80,100,NA,50,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
378,RENOVISOR,EUROPE,378,rv__6932ba422722a936d9dc7159,6932ba422722a936d9dc7159,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,6932ba422722a936d9dc7159,NA,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I want to minimise my energy consumption as much as possible to reduce my environmental impact, even if it does not lead to immediate financial savings.",I usually take the lead in decision-making.,NA,NA,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,UNKNOWN,unknown,NA,unknown,unknown,unknown,unknown,unknown,unknown,i want to minimise my energy consumption as much as possible to reduce my environmental impact even if it does not lead to immediate financial savings,i usually take the lead in decision making,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
379,RENOVISOR,EUROPE,379,rv__6932bf332627def0f1f8a46b,6932bf332627def0f1f8a46b,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,6932bf332627def0f1f8a46b,NA,2026,1985,NA,Female.,HU – Hungary,HU,NA,NA,NA,NA,NA,Global city: More than 1 000 000 inhabitants.,6: Temperate Climates - Intermediate.,NA,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Full time employed.,NA,Νone of the above.,NA,30,40,"Yes, sometimes on a regular schedule.",Solo Driver.,I usually vote for national parties.,60,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,85,100,70,I view energy upgrades primarily as a business decision and need to see the clear return on investment (ROI) for my commercial property or rental units.,One person (usually me) does the research and then discusses it with the others.,1985,41,TRUE,40_59,female,high,university,employed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,yes,unknown,NA,HU,HU,eastern_europe,NA,unknown,unknown,unknown,6 temperate climates intermediate,unknown,solo driver,i view energy upgrades primarily as a business decision and need to see the clear return on investment roi for my commercial property or rental units,one person usually me does the research and then discusses it with the others,voter,1,60,centre,homo_economicus,85,100,70,30,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
380,RENOVISOR,EUROPE,380,rv__6932c1cf2dd647dfe1b3016d,6932c1cf2dd647dfe1b3016d,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,6932c1cf2dd647dfe1b3016d,NA,2026,2001,NA,Male.,DK – Denmark,DK,NA,NA,NA,NA,NA,Global city: More than 1 000 000 inhabitants.,5: Temperate Climates - Transitional.,Dual Income No Kids: Household composed of two adults without children.,We rent the home (private or social/subsidised rental).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Student.,NA,Sight (even with glasses).,NA,10,30,"Yes, sometimes on an irregular schedule.",Solo Driver.,I usually switch my vote depending on the candidate/program or the type of election.,65,I am more likely to invest if it improves my safety or that of my household.,40,80,65,"I want to minimise my energy consumption as much as possible to reduce my environmental impact, even if it does not lead to immediate financial savings.",All household members participate throughout the entire process.,2001,25,TRUE,18_39,male,high,university,student,unknown,rural_small,rent,Non-homeowner,other,yes,unknown,NA,DK,DK,northern_europe,NA,unknown,unknown,unknown,5 temperate climates transitional,dual income no kids household composed of two adults without children,solo driver,i want to minimise my energy consumption as much as possible to reduce my environmental impact even if it does not lead to immediate financial savings,all household members participate throughout the entire process,uncertain,NA,65,right,fearful,40,80,65,10,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
381,RENOVISOR,EUROPE,381,rv__6932c3a7493e37df7a02c57a,6932c3a7493e37df7a02c57a,rv,1,1,decision,Content_Export_RV-Decision_956.xlsx,6932c3a7493e37df7a02c57a,NA,2026,1997,NA,Female.,FR – France,FR,NA,NA,NA,NA,NA,Village: Less than 1 000 inhabitants.,4: Temperate Climates - Maritime.,Оther.,One or more members of the household own the home outright (no mortgage).,"University degree or above (e.g. bachelor’s, master’s, PhD).",Unemployed.,NA,Νone of the above.,NA,0,0,"No, almost never.",Licensed Passenger.,I usually switch my vote depending on the candidate/program or the type of election.,25,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,65,100,55,"My main goal is to lower my energy bills and stay warm, but I need clear information on grants or low-cost fixes because I don't have extra money to invest right now.",Other household members usually take the lead.,1997,29,TRUE,18_39,female,high,university,unemployed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,no,unknown,NA,FR,FR,western_europe,NA,unknown,unknown,unknown,4 temperate climates maritime,NA,licensed passenger,my main goal is to lower my energy bills and stay warm but i need clear information on grants or low cost fixes because i don t have extra money to invest right now,other household members usually take the lead,uncertain,NA,25,left,careful,65,100,55,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
382,RENOVISOR,EUROPE,382,rv__6932cea948534940e2e91683,6932cea948534940e2e91683,rv,1,1,concerns2,Content_Export_RV-Concerns_2__166.xlsx,6932cea948534940e2e91683,NA,2026,NA,NA,NA,IT – Italy,IT,NA,NA,NA,NA,NA,Global city: More than 1 000 000 inhabitants.,2: Subtropical Climates - Intermediate.,Single parenthood: Household composed of a parent and its children.,We rent the home (private or social/subsidized rental).,NA,NA,NA,Self-care (such as washing or dressing).,NA,5,30,"No, almost never.",Licensed Passenger.,I usually switch my vote depending on the candidate/program or the type of election.,35,I am more likely to invest if it improves my safety or that of my household.,75,100,60 | Slightly concerned,NA,NA,NA,NA,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,rural_small,rent,Non-homeowner,other,no,unknown,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,2 subtropical climates intermediate,single parenthood household composed of a parent and its children,licensed passenger,unknown,unknown,uncertain,NA,35,left,fearful,75,100,NA,5,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
383,RENOVISOR,EUROPE,383,rv__6932f68e152161279d862f00,6932f68e152161279d862f00,rv,1,1,concerns2,Content_Export_RV-Concerns_2__166.xlsx,6932f68e152161279d862f00,NA,2026,1973,NA,Female.,NL – Netherlands,NL,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,5: Temperate Climates - Transitional.,NA,"I live in institutional housing (e.g., student residence, nursing home, or staff housing).",NA,NA,NA,Self-care (such as washing or dressing).,NA,2,30,"Yes, most of the time.",Solo Driver.,"I usually do not vote, vote blank or cast a null vote.",90,I am more likely to invest if it helps reduce my environmental impact.,94,95,90 | Financial: High costs or hidden financial risks.,NA,NA,1973,53,TRUE,40_59,female,unknown,unknown,unknown,unknown,rural_small,other,Non-homeowner,other,yes,unknown,NA,NL,NL,western_europe,NA,unknown,unknown,unknown,5 temperate climates transitional,unknown,solo driver,unknown,unknown,abstainer,0,90,extreme_right,activist,94,95,NA,2,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
384,RENOVISOR,EUROPE,384,rv__6933207fdfdffc10571420a8,6933207fdfdffc10571420a8,rv,4,4,concerns2;decision;energy_crisis;poverty,Content_Export_RV-Concerns_2__166.xlsx;Content_Export_RV-Decision_956.xlsx;Content_Export_RV-Energy_Crisis_157.xlsx;Content_Export_RV-Poverty__96.xlsx,6933207fdfdffc10571420a8,NA,2026,2002,NA,Female.,AT – Austria,AT,NA,NA,NA,EN,NA,Global city: More than 1 000 000 inhabitants.,6: Temperate Climates - Intermediate.,Large family: Household composed of the parents and an above average number of children.,We rent the home (private or social/subsidized rental).,Cost,NA,NA,Νone of the above.,NA,4,30,"Yes, sometimes on an irregular schedule.",Non-Driver Companion.,"I usually do not vote, vote blank or cast a null vote.",25 | Strongly Support,I am more likely to invest if it maximizes my comfort or well-being and that of my household.,45,30,Not at all concerned,"I’m not interested in the latest 'green' trends; I only want to hear about home upgrades if they are legally required, incredibly easy to do, or will save me money immediately.",Different household members have veto power or primary decision-making authority over specific aspects.,2002,24,TRUE,18_39,female,other,other,unknown,unknown,rural_small,rent,Non-homeowner,unknown,yes,unknown,NA,AT,AT,western_europe,NA,unknown,unknown,EN,6 temperate climates intermediate,large family household composed of the parents and an above average number of children,non driver companion,i m not interested in the latest green trends i only want to hear about home upgrades if they are legally required incredibly easy to do or will save me money immediately,different household members have veto power or primary decision making authority over specific aspects,abstainer,0,NA,unknown,careful,45,30,NA,4,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
385,RENOVISOR,EUROPE,385,rv__69334a389173c6dc53b3973a,69334a389173c6dc53b3973a,rv,1,1,poverty,Content_Export_RV-Poverty__96.xlsx,69334a389173c6dc53b3973a,NA,2026,1989,NA,Male.,PT – Portugal,PT,NA,NA,NA,NA,NA,Town: 10 000 to 50 000 inhabitants.,1: Subtropical Climates - Maritime.,Large family: Household composed of the parents and an above average number of children.,One or more members of the household own the home outright (no mortgage).,"Vocational training (e.g. technical training, professional certificates). | Cost",Unemployed.,NA,Communicating (understanding or being understood).,NA,1,10,"Yes, sometimes on an irregular schedule.",Non-Driver Companion.,I usually vote for national parties.,70,"I am not very interested in new equipment, technologies, or environmental actions and usually stick to what I am used to.",30,19,55,NA,NA,1989,37,TRUE,18_39,male,conflict,conflict,unemployed,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,other,yes,unknown,NA,PT,PT,southern_europe,NA,unknown,unknown,unknown,1 subtropical climates maritime,large family household composed of the parents and an above average number of children,non driver companion,unknown,unknown,voter,1,70,right,activist,30,19,55,1,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
386,RENOVISOR,EUROPE,386,rv__6934f03e09965a631746b884,6934f03e09965a631746b884,rv,1,1,energy_crisis,Content_Export_RV-Energy_Crisis_157.xlsx,6934f03e09965a631746b884,NA,2026,1988,NA,Male.,EE – Estonia,EE,NA,NA,NA,EN,NA,Town: 10 000 to 50 000 inhabitants.,5: Temperate Climates - Transitional.,Оther.,One or more members of the household own the home outright (no mortgage).,NA,NA,NA,Νone of the above.,NA,5,80,"Yes, sometimes on a regular schedule.",Non-Driver Companion.,I usually switch my vote depending on the candidate/program or the type of election.,79 | Somewhat Oppose,My main interest is making the most cost-effective decision; I consider myself well informed and usually calculate costs and benefits before deciding.,70,78,60,NA,NA,1988,38,TRUE,18_39,male,unknown,unknown,unknown,unknown,rural_small,owner_without_mortgage,Homeowner without mortgage,unknown,yes,unknown,NA,EE,OTHER_COUNTRIES,northern_europe,NA,unknown,unknown,EN,5 temperate climates transitional,NA,non driver companion,unknown,unknown,uncertain,NA,NA,unknown,homo_economicus,70,78,60,5,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
