stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,n_determinants_linked,n_determinants_filled,n_determinants_missing
907,PROLIFIC_6a01d2282cff0f54d29e9ce9,La conoce / la consideraría,Ascensor,FINANCIAL,Seguridad financiera,5,5,0
908,PROLIFIC_6a01d2282cff0f54d29e9ce9,La conoce / la consideraría,Ascensor,SECURITY,Seguridad,4,4,0
909,PROLIFIC_6a01d2282cff0f54d29e9ce9,La conoce / la consideraría,Ascensor,PHYSIOLOGICAL,Materialidad,2,2,0
910,PROLIFIC_5e9c3ff1cf719d151612648f,La conoce / la consideraría,Sistemas inteligentes del hogar,COMPETENCE,Competencia,5,5,0
911,PROLIFIC_5e9c3ff1cf719d151612648f,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
912,PROLIFIC_5e9c3ff1cf719d151612648f,La conoce / la consideraría,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
913,PROLIFIC_5cf101ea48405a0018415d09,La conoce / la consideraría,Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
914,PROLIFIC_5cf101ea48405a0018415d09,La conoce / la consideraría,Bomba de calor,PHYSIOLOGICAL,Materialidad,2,2,0
915,PROLIFIC_5f21ff288900cb4709dd49aa,La conoce / la consideraría,Vehículo eléctrico,SECURITY,Seguridad,4,4,0
916,PROLIFIC_5f21ff288900cb4709dd49aa,La conoce / la consideraría,Vehículo eléctrico,COMPETENCE,Competencia,5,5,0
917,PROLIFIC_5f21ff288900cb4709dd49aa,La conoce / la consideraría,Vehículo eléctrico,MEANING,Significado,2,2,0
918,PROLIFIC_5d7e41aea60f7b00013cf1af,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
919,PROLIFIC_5d7e41aea60f7b00013cf1af,La conoce / la consideraría,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
920,PROLIFIC_5d7e41aea60f7b00013cf1af,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,2,2,0
921,PROLIFIC_6a204321d4201071efadc417,La conoce / la consideraría,Agua caliente sanitaria,FINANCIAL,Seguridad financiera,5,5,0
922,PROLIFIC_6a204321d4201071efadc417,La conoce / la consideraría,Agua caliente sanitaria,SECURITY,Seguridad,4,2,2
923,PROLIFIC_6976fca13dd3674fd0702a52,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
924,PROLIFIC_6976fca13dd3674fd0702a52,La conoce / la consideraría,Vehículo eléctrico,AUTONOMY,Autonomía,4,4,0
925,PROLIFIC_6976fca13dd3674fd0702a52,La conoce / la consideraría,Vehículo eléctrico,MEANING,Significado,2,2,0
926,PROLIFIC_6a098c627878fd02b2b0766e,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
927,PROLIFIC_6a098c627878fd02b2b0766e,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
928,PROLIFIC_6a098c627878fd02b2b0766e,La conoce / la consideraría,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
929,PROLIFIC_6973653f34c609a7c3420e1c,La conoce / la consideraría,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
930,PROLIFIC_6973653f34c609a7c3420e1c,La conoce / la consideraría,Electrodomésticos eficientes,PHYSIOLOGICAL,Materialidad,2,2,0
931,PROLIFIC_6973653f34c609a7c3420e1c,La conoce / la consideraría,Electrodomésticos eficientes,RELATEDNESS,Vinculación,5,5,0
932,PROLIFIC_698f1a372de6aef866bec656,La conoce / la consideraría,Vehículo eléctrico,SECURITY,Seguridad,4,4,0
933,PROLIFIC_698f1a372de6aef866bec656,La conoce / la consideraría,Vehículo eléctrico,AUTONOMY,Autonomía,4,4,0
934,PROLIFIC_698f1a372de6aef866bec656,La conoce / la consideraría,Vehículo eléctrico,STIMULATION,Estímulo,3,3,0
935,PROLIFIC_69fc2d7674f4ab68ebfd7559,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
936,PROLIFIC_69fc2d7674f4ab68ebfd7559,La conoce / la consideraría,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
937,PROLIFIC_69fc2d7674f4ab68ebfd7559,La conoce / la consideraría,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
938,PROLIFIC_6a19a8b91331b2d709fef8b0,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
939,PROLIFIC_6a19a8b91331b2d709fef8b0,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
940,PROLIFIC_6a19a8b91331b2d709fef8b0,La conoce / la consideraría,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
941,PROLIFIC_6a005381c9f64426562d2587,La conoce / la consideraría,Kits solares de balcón,SECURITY,Seguridad,4,4,0
942,PROLIFIC_6a005381c9f64426562d2587,La conoce / la consideraría,Kits solares de balcón,AUTONOMY,Autonomía,4,3,1
943,PROLIFIC_6a005381c9f64426562d2587,La conoce / la consideraría,Kits solares de balcón,PHYSIOLOGICAL,Materialidad,2,2,0
944,PROLIFIC_69cac7e6b4b245b2c38f9112,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
945,PROLIFIC_69cac7e6b4b245b2c38f9112,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
946,PROLIFIC_69cac7e6b4b245b2c38f9112,La conoce / la consideraría,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
947,PROLIFIC_69f4823b807f06208c1f8ff8,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
948,PROLIFIC_69f4823b807f06208c1f8ff8,La conoce / la consideraría,Vehículo eléctrico,MEANING,Significado,2,2,0
949,PROLIFIC_67458e548861194752950b3e,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,4,1
950,PROLIFIC_67458e548861194752950b3e,La conoce / la consideraría,Renovación de envolvente,POPULARITY,Popularidad,2,2,0
951,PROLIFIC_69c6a6aade93df9f06f725a2,La conoce / la consideraría,Vehículo eléctrico,MEANING,Significado,2,2,0
952,PROLIFIC_69f3101cd619e2288f7cffa7,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
953,PROLIFIC_69f3101cd619e2288f7cffa7,La conoce / la consideraría,Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
954,PROLIFIC_69f3101cd619e2288f7cffa7,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
955,PROLIFIC_5e92267dcc3d6c553eb8c817,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,4,1
956,PROLIFIC_5e92267dcc3d6c553eb8c817,La conoce / la consideraría,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,1,1
957,PROLIFIC_5e92267dcc3d6c553eb8c817,La conoce / la consideraría,Sistemas inteligentes del hogar,POPULARITY,Popularidad,2,2,0
958,PROLIFIC_6a229b5352a32f629034f221,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,4,1
959,PROLIFIC_6a229b5352a32f629034f221,La conoce / la consideraría,Vehículo eléctrico,SECURITY,Seguridad,4,4,0
960,PROLIFIC_6a229b5352a32f629034f221,La conoce / la consideraría,Vehículo eléctrico,MEANING,Significado,2,2,0
961,PROLIFIC_6a23e0de47bc759d7dfabea7,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
962,PROLIFIC_6a23e0de47bc759d7dfabea7,La conoce / la consideraría,Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
963,PROLIFIC_6a21ea8132a0738c3116b9e0,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
964,PROLIFIC_6a21ea8132a0738c3116b9e0,La conoce / la consideraría,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
965,PROLIFIC_6a21ea8132a0738c3116b9e0,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,2,2,0
966,PROLIFIC_6932b69b5d8649b7a1021ff0,La conoce / la consideraría,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
967,PROLIFIC_697f4f0f25cc7707716e04f5,La conoce / la consideraría,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
968,PROLIFIC_697f4f0f25cc7707716e04f5,La conoce / la consideraría,Kits solares de balcón,COMPETENCE,Competencia,5,5,0
969,PROLIFIC_697f4f0f25cc7707716e04f5,La conoce / la consideraría,Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
970,PROLIFIC_69d801b7ff73fd8726f49404,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
971,PROLIFIC_69d801b7ff73fd8726f49404,La conoce / la consideraría,Vehículo eléctrico,STIMULATION,Estímulo,3,3,0
972,PROLIFIC_69d801b7ff73fd8726f49404,La conoce / la consideraría,Vehículo eléctrico,POPULARITY,Popularidad,2,2,0
973,PROLIFIC_6928b5026c84fcd91c5a7a68,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
974,PROLIFIC_6a00ddf17a4ca511079ba36,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
975,PROLIFIC_6a00ddf17a4ca511079ba36,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
976,PROLIFIC_6a00ddf17a4ca511079ba36,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,2,2,0
977,PROLIFIC_6a22f1c96d813b77a267cc7d,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
978,PROLIFIC_6a22f1c96d813b77a267cc7d,La conoce / la consideraría,Vehículo eléctrico,PHYSIOLOGICAL,Materialidad,2,2,0
979,PROLIFIC_6a22f1c96d813b77a267cc7d,La conoce / la consideraría,Vehículo eléctrico,RELATEDNESS,Vinculación,5,5,0
980,PROLIFIC_6a0d86760c5c5b905946bc00,La conoce / la consideraría,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
981,PROLIFIC_6a0d86760c5c5b905946bc00,La conoce / la consideraría,Electrodomésticos eficientes,SECURITY,Seguridad,4,4,0
982,PROLIFIC_6a0d86760c5c5b905946bc00,La conoce / la consideraría,Electrodomésticos eficientes,COMPETENCE,Competencia,5,5,0
983,PROLIFIC_646219bb0b91a6f3327e39fb,La conoce / la consideraría,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
984,PROLIFIC_646219bb0b91a6f3327e39fb,La conoce / la consideraría,Kits solares de balcón,COMPETENCE,Competencia,5,5,0
985,PROLIFIC_646219bb0b91a6f3327e39fb,La conoce / la consideraría,Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
986,PROLIFIC_6a0631964347cec04dfa71d1,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
987,PROLIFIC_6a0631964347cec04dfa71d1,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
988,PROLIFIC_6a064be60a1feb17a9dfe824,La conoce / la consideraría,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
989,PROLIFIC_66cc80d93247b5e14b3b7112,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
990,PROLIFIC_66cc80d93247b5e14b3b7112,La conoce / la consideraría,Sistemas inteligentes del hogar,POPULARITY,Popularidad,2,2,0
991,PROLIFIC_6980bdf135e5d99f4cd191e6,La conoce / la consideraría,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
992,PROLIFIC_6980bdf135e5d99f4cd191e6,La conoce / la consideraría,Cambio de tarifa eléctrica,SECURITY,Seguridad,4,4,0
993,PROLIFIC_6980bdf135e5d99f4cd191e6,La conoce / la consideraría,Cambio de tarifa eléctrica,MEANING,Significado,2,2,0
994,PROLIFIC_6a10442ceffde6b06d1cef3d,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
995,PROLIFIC_6a10442ceffde6b06d1cef3d,La conoce / la consideraría,Renovación de envolvente,POPULARITY,Popularidad,2,2,0
996,PROLIFIC_6929ca088209364a5246d420,La conoce / la consideraría,Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
997,PROLIFIC_6929ca088209364a5246d420,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
998,PROLIFIC_6929ca088209364a5246d420,La conoce / la consideraría,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
999,PROLIFIC_6470e501cc85b0287c8da951,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1000,PROLIFIC_6470e501cc85b0287c8da951,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
1001,PROLIFIC_6470e501cc85b0287c8da951,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1002,PROLIFIC_6985f197cf1559ac62ea5dc3,La conoce / la consideraría,Vehículo eléctrico,SECURITY,Seguridad,4,4,0
1003,PROLIFIC_6985f197cf1559ac62ea5dc3,La conoce / la consideraría,Vehículo eléctrico,STIMULATION,Estímulo,3,3,0
1004,PROLIFIC_6985f197cf1559ac62ea5dc3,La conoce / la consideraría,Vehículo eléctrico,MEANING,Significado,2,2,0
1005,PROLIFIC_6a00c9657d955585296f7301,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1006,PROLIFIC_6a00c9657d955585296f7301,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,2,2,0
1007,PROLIFIC_5c66cc9246bfc200019044b8,La conoce / la consideraría,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1008,PROLIFIC_5c66cc9246bfc200019044b8,La conoce / la consideraría,Kits solares de balcón,SECURITY,Seguridad,4,4,0
1009,PROLIFIC_5c66cc9246bfc200019044b8,La conoce / la consideraría,Kits solares de balcón,PHYSIOLOGICAL,Materialidad,2,2,0
1010,PROLIFIC_69d7f5e13c624f3ce83d2cfb,La conoce / la consideraría,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
1011,PROLIFIC_69d7f5e13c624f3ce83d2cfb,La conoce / la consideraría,Electrodomésticos eficientes,SECURITY,Seguridad,4,4,0
1012,PROLIFIC_69d7f5e13c624f3ce83d2cfb,La conoce / la consideraría,Electrodomésticos eficientes,COMPETENCE,Competencia,5,5,0
1013,PROLIFIC_6a25a6b9390e0020e7ef226e,La conoce / la consideraría,Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
1014,PROLIFIC_6a25a6b9390e0020e7ef226e,La conoce / la consideraría,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
1015,PROLIFIC_6a25a6b9390e0020e7ef226e,La conoce / la consideraría,Sistemas inteligentes del hogar,RELATEDNESS,Vinculación,5,5,0
1016,PROLIFIC_69fc88ab52f8fd41bd554aee,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1017,PROLIFIC_69fc88ab52f8fd41bd554aee,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
1018,PROLIFIC_69fc88ab52f8fd41bd554aee,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,2,2,0
1019,PROLIFIC_69f9f16dd6f231903e2a6b41,La conoce / la consideraría,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1020,PROLIFIC_69f9f16dd6f231903e2a6b41,La conoce / la consideraría,Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
1021,PROLIFIC_69f9f16dd6f231903e2a6b41,La conoce / la consideraría,Kits solares de balcón,MEANING,Significado,2,2,0
1022,PROLIFIC_6a229a63b2044a3b6694cdf5,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1023,PROLIFIC_6a229a63b2044a3b6694cdf5,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1024,PROLIFIC_6a229a63b2044a3b6694cdf5,La conoce / la consideraría,Renovación de envolvente,MEANING,Significado,2,2,0
1025,PROLIFIC_69de0876fb4170e1b31c0f7b,La conoce / la consideraría,Sistemas inteligentes del hogar,COMPETENCE,Competencia,5,5,0
1026,PROLIFIC_69de0876fb4170e1b31c0f7b,La conoce / la consideraría,Sistemas inteligentes del hogar,STIMULATION,Estímulo,3,3,0
1027,PROLIFIC_69de0876fb4170e1b31c0f7b,La conoce / la consideraría,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
1028,PROLIFIC_6a07318351b163db6f9887f1,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,3,2
1029,PROLIFIC_6a07318351b163db6f9887f1,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,2,2
1030,PROLIFIC_6a07318351b163db6f9887f1,La conoce / la consideraría,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,1,1
1031,PROLIFIC_698222e236223bf37e0685a3,La conoce / la consideraría,Almacenamiento energético,FINANCIAL,Seguridad financiera,5,5,0
1032,PROLIFIC_698222e236223bf37e0685a3,La conoce / la consideraría,Almacenamiento energético,AUTONOMY,Autonomía,4,4,0
1033,PROLIFIC_69d023c8f299f5b1cc355e64,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1034,PROLIFIC_69d023c8f299f5b1cc355e64,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1035,PROLIFIC_69d023c8f299f5b1cc355e64,La conoce / la consideraría,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,1,1
1036,PROLIFIC_698359ee7148b5a9731164bb,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1037,PROLIFIC_698359ee7148b5a9731164bb,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1038,PROLIFIC_66316420ced02e8c467d22a2,La conoce / la consideraría,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1039,PROLIFIC_66316420ced02e8c467d22a2,La conoce / la consideraría,Kits solares de balcón,SECURITY,Seguridad,4,4,0
1040,PROLIFIC_66316420ced02e8c467d22a2,La conoce / la consideraría,Kits solares de balcón,COMPETENCE,Competencia,5,5,0
1041,PROLIFIC_698e260e1c956e03673d79ab,La conoce / la consideraría,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1042,PROLIFIC_698e260e1c956e03673d79ab,La conoce / la consideraría,Kits solares de balcón,RELATEDNESS,Vinculación,5,5,0
1043,PROLIFIC_699304901f17ecf09a0c0f09,La conoce / la consideraría,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
1044,PROLIFIC_699304901f17ecf09a0c0f09,La conoce / la consideraría,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
1045,PROLIFIC_699304901f17ecf09a0c0f09,La conoce / la consideraría,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
1046,PROLIFIC_69d671f03dd875c20e4c0ce0,La conoce / la consideraría,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
1047,PROLIFIC_69d671f03dd875c20e4c0ce0,La conoce / la consideraría,Renovación de envolvente,SECURITY,Seguridad,4,4,0
1048,PROLIFIC_69d671f03dd875c20e4c0ce0,La conoce / la consideraría,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
1049,PROLIFIC_60456799ca80066961f3fa3c,La conoce / la consideraría,Electrodomésticos eficientes,STIMULATION,Estímulo,3,3,0
1050,PROLIFIC_60456799ca80066961f3fa3c,La conoce / la consideraría,Electrodomésticos eficientes,MEANING,Significado,2,2,0
1051,PROLIFIC_69e7b977a16a3c9a2b839a87,La conoce / la consideraría,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
1052,PROLIFIC_69e7b977a16a3c9a2b839a87,La conoce / la consideraría,Electrodomésticos eficientes,SECURITY,Seguridad,4,3,1
1053,PROLIFIC_69e7b977a16a3c9a2b839a87,La conoce / la consideraría,Electrodomésticos eficientes,AUTONOMY,Autonomía,4,4,0
1054,PROLIFIC_62ead0772116e6bc70b7cd09,La conoce / la consideraría,Ascensor,FINANCIAL,Seguridad financiera,5,5,0
1055,PROLIFIC_62ead0772116e6bc70b7cd09,La conoce / la consideraría,Ascensor,SECURITY,Seguridad,4,4,0
1056,PROLIFIC_62ead0772116e6bc70b7cd09,La conoce / la consideraría,Ascensor,MEANING,Significado,2,2,0
1057,PROLIFIC_6a0f3e08be88e41f0e239e45,La conoce / la consideraría,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
1058,PROLIFIC_6a0f3e08be88e41f0e239e45,La conoce / la consideraría,Medidas de microeficiencia,SECURITY,Seguridad,4,4,0
1059,PROLIFIC_6989bce959483bc187776922,La conoce / la consideraría,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,4,1
1060,PROLIFIC_6989bce959483bc187776922,La conoce / la consideraría,Cambio de tarifa eléctrica,SECURITY,Seguridad,4,4,0
1061,PROLIFIC_6989bce959483bc187776922,La conoce / la consideraría,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,4,4,0
1062,PROLIFIC_6984b719db2917412dfc3135,La conoce / la consideraría,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
1063,PROLIFIC_6984b719db2917412dfc3135,La conoce / la consideraría,Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
1064,PROLIFIC_6984b719db2917412dfc3135,La conoce / la consideraría,Kits solares de balcón,MEANING,Significado,2,2,0
1065,PROLIFIC_6167579b785195f0db610d94,La conoce / la consideraría,Sistema de refrigeración,FINANCIAL,Seguridad financiera,5,5,0
1066,PROLIFIC_6167579b785195f0db610d94,La conoce / la consideraría,Sistema de refrigeración,COMPETENCE,Competencia,5,5,0
1067,PROLIFIC_6167579b785195f0db610d94,La conoce / la consideraría,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
1068,PROLIFIC_667971a555af1f83d3f29ae7,La conoce / la consideraría,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
1069,PROLIFIC_667971a555af1f83d3f29ae7,La conoce / la consideraría,Vehículo eléctrico,AUTONOMY,Autonomía,4,4,0
