stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,added_value,adherence,agreement,approval,authority,autonomy,climate_protection,commitment,cost_efficiency,coziness,credit_score_access_to_funding,environmental_concerns,frugality,fun,knowledge,legal,novelty,own_competence,own_significance,peer_pressure,profits,recognition,rights_and_duties,risk_profile,safety,self_satisfaction,socialising,support,technical_fit,trends,trust,wellbeing
1441,304,Aware / would consider,Energy community,SECURITY,Security,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,70,NA
606,304,Implemented,Electricity tariff change,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,30,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA
608,304,Implemented,Electricity tariff change,MEANING,Meaning,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,304,Implemented,Electricity tariff change,RELATEDNESS,Relatedness,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,55,NA,NA,NA,35,60,NA,NA,NA,NA
1444,305,Aware / would consider,Energy-efficient appliances,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,75,NA,NA,80,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA
1445,305,Aware / would consider,Energy-efficient appliances,MEANING,Meaning,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,305,Implemented,Energy-efficient appliances,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,75,NA,NA,80,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA
610,305,Implemented,Energy-efficient appliances,MEANING,Meaning,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2113,305,Unaware but curious,Energy-efficient appliances,SECURITY,Security,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,65,NA
1446,306,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
1448,306,Aware / would consider,Envelope renovation,MEANING,Meaning,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,306,Aware / would consider,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
611,306,Implemented,Micro-efficiency measures,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
612,306,Implemented,Micro-efficiency measures,MEANING,Meaning,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,307,Aware / would consider,Energy community,FINANCIAL,Financial security,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,23,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1451,307,Aware / would consider,Energy community,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,307,Aware / would consider,Energy community,SECURITY,Security,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,100,NA
613,307,Implemented,Envelope renovation,FINANCIAL,Financial security,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,23,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
615,307,Implemented,Envelope renovation,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,307,Implemented,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
1452,308,Aware / would consider,Elevator,MEANING,Meaning,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1453,309,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,63,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
1455,309,Aware / would consider,Envelope renovation,MEANING,Meaning,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,309,Aware / would consider,Envelope renovation,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,309,Implemented,Envelope renovation,FINANCIAL,Financial security,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,63,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
617,309,Implemented,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
618,309,Implemented,Envelope renovation,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2114,309,Unaware but curious,Energy storage systems,FINANCIAL,Financial security,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,63,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
2115,309,Unaware but curious,Energy storage systems,MEANING,Meaning,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1458,310,Aware / would consider,Energy storage systems,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA
1456,310,Aware / would consider,Energy storage systems,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
1457,310,Aware / would consider,Energy storage systems,SECURITY,Security,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA
620,310,Implemented,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA
619,310,Implemented,Envelope renovation,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
621,310,Implemented,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
622,311,Implemented,Energy community,MEANING,Meaning,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2116,311,Unaware but curious,Micro-efficiency measures,MEANING,Meaning,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1459,312,Aware / would consider,Electric vehicle,AUTONOMY,Autonomy,NA,100,NA,NA,NA,100,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,312,Implemented,Heat pump,AUTONOMY,Autonomy,NA,100,NA,NA,NA,100,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2117,312,Unaware but curious,Energy community,AUTONOMY,Autonomy,NA,100,NA,NA,NA,100,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,313,Aware / would consider,Envelope renovation,AUTONOMY,Autonomy,NA,73,NA,NA,NA,75,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA
1460,313,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,51,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
1462,313,Aware / would consider,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
624,313,Implemented,Fossil fuel or biomass heating,AUTONOMY,Autonomy,NA,73,NA,NA,NA,75,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA
626,313,Implemented,Fossil fuel or biomass heating,MEANING,Meaning,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,313,Implemented,Fossil fuel or biomass heating,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
2119,313,Unaware but curious,Energy storage systems,AUTONOMY,Autonomy,NA,73,NA,NA,NA,75,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA
2118,313,Unaware but curious,Energy storage systems,FINANCIAL,Financial security,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,51,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
2120,313,Unaware but curious,Energy storage systems,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
1463,314,Aware / would consider,Energy community,AUTONOMY,Autonomy,NA,80,NA,NA,NA,80,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA
627,314,Implemented,Electricity tariff change,AUTONOMY,Autonomy,NA,80,NA,NA,NA,80,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA
1464,315,Aware / would consider,Cooling system,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
1466,315,Aware / would consider,Cooling system,MEANING,Meaning,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,315,Aware / would consider,Cooling system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
628,315,Implemented,Envelope renovation,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
630,315,Implemented,Envelope renovation,MEANING,Meaning,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,315,Implemented,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
2121,315,Unaware but curious,Heat recovery ventilation,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
2123,315,Unaware but curious,Heat recovery ventilation,MEANING,Meaning,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2122,315,Unaware but curious,Heat recovery ventilation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
1468,316,Aware / would consider,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,87,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,316,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA
1469,316,Aware / would consider,Envelope renovation,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,317,Aware / would consider,Energy community,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,317,Aware / would consider,Energy community,MEANING,Meaning,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,317,Aware / would consider,Energy community,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2126,317,Unaware but curious,Smart home systems,AUTONOMY,Autonomy,NA,67,NA,NA,NA,60,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA
2125,317,Unaware but curious,Smart home systems,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,69,NA,NA,61,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA
2124,317,Unaware but curious,Smart home systems,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,318,Aware / would consider,Electricity tariff change,AUTONOMY,Autonomy,NA,90,NA,NA,NA,15,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA
1475,318,Aware / would consider,Electricity tariff change,MEANING,Meaning,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,318,Aware / would consider,Electricity tariff change,SECURITY,Security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,80,NA
2129,318,Unaware but curious,Heat pump,AUTONOMY,Autonomy,NA,90,NA,NA,NA,15,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA
2128,318,Unaware but curious,Heat pump,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,65,NA,NA,100,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA
2127,318,Unaware but curious,Heat pump,FINANCIAL,Financial security,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,25,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1477,319,Aware / would consider,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,66,NA,NA,65,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA
1476,319,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,55,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
1478,319,Aware / would consider,Envelope renovation,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,34,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,319,Implemented,Energy community,AUTONOMY,Autonomy,NA,64,NA,NA,NA,13,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA
631,319,Implemented,Energy community,FINANCIAL,Financial security,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,55,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
633,319,Implemented,Energy community,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,34,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2130,319,Unaware but curious,Energy storage systems,FINANCIAL,Financial security,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,55,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
2131,319,Unaware but curious,Energy storage systems,SECURITY,Security,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,59,NA
2132,319,Unaware but curious,Energy storage systems,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,34,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,320,Implemented,Energy community,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,320,Implemented,Energy community,RELATEDNESS,Relatedness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,1,NA,NA,NA,NA,NA
1479,321,Aware / would consider,Electricity tariff change,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,50,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
1481,321,Aware / would consider,Electricity tariff change,MEANING,Meaning,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,321,Aware / would consider,Electricity tariff change,RELATEDNESS,Relatedness,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,55,NA,NA,NA,50,60,NA,NA,NA,NA
1482,322,Aware / would consider,Energy community,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,90,NA,NA,100,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA
1483,322,Aware / would consider,Energy community,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,95,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,322,Implemented,Energy community,MEANING,Meaning,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,322,Implemented,Energy community,RELATEDNESS,Relatedness,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,93,NA,NA,NA,95,100,NA,NA,NA,NA
637,322,Implemented,Energy community,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,95,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133,322,Unaware but curious,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96
2134,322,Unaware but curious,Envelope renovation,RELATEDNESS,Relatedness,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,93,NA,NA,NA,95,100,NA,NA,NA,NA
1486,323,Aware / would consider,Energy community,MEANING,Meaning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,323,Aware / would consider,Energy community,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
1485,323,Aware / would consider,Energy community,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,323,Implemented,Energy community,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,70,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA
641,323,Implemented,Energy community,MEANING,Meaning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,323,Implemented,Energy community,RELATEDNESS,Relatedness,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,70,NA,NA,NA,70,70,NA,NA,NA,NA
2135,323,Unaware but curious,Heat recovery ventilation,AUTONOMY,Autonomy,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA
2137,323,Unaware but curious,Heat recovery ventilation,MEANING,Meaning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136,323,Unaware but curious,Heat recovery ventilation,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1487,325,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,75,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
1489,325,Aware / would consider,Envelope renovation,MEANING,Meaning,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1488,325,Aware / would consider,Envelope renovation,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,50,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,325,Implemented,Energy-efficient appliances,FINANCIAL,Financial security,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,75,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
643,325,Implemented,Energy-efficient appliances,MEANING,Meaning,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
